city_fips,city_name,state,pop_20,cty_fips,cty_type,cty_centrality,cty_msa_adj,rucc,geometry_wkt
0132704,"Haleyville, Alabama",AL,4361,01133,Non-Core,--,Adjacent,8,"MULTIPOLYGON (((-87.60417 34.24614, -87.60201 34.24603, -87.60148 34.24773, -87.60284 34.24808, -87.60216 34.25039, -87.60155 34.25042, -87.59744 34.24783, -87.59747 34.24425, -87.60064 34.24483, -87.60224 34.24528, -87.60427 34.24392, -87.60417 34.24614)), ((-87.61817 34.18296, -87.6152 34.18437, -87.61548 34.18603, -87.61027 34.18218, -87.60889 34.17674, -87.60801 34.17185, -87.61798 34.1721, -87.61817 34.18296)), ((-87.62354 34.26623, -87.62144 34.26622, -87.62144 34.26487, -87.62138 34.26387, -87.62296 34.26403, -87.62294 34.26437, -87.62296 34.26471, -87.62308 34.26527, -87.62321 34.26561, -87.62354 34.26623)), ((-87.63014 34.24998, -87.62943 34.25147, -87.62749 34.25127, -87.62815 34.25248, -87.62716 34.25273, -87.62687 34.25229, -87.62644 34.25171, -87.62625 34.25141, -87.62605 34.25083, -87.62676 34.25102, -87.6278 34.24923, -87.62955 34.24934, -87.63014 34.24998)), ((-87.64126 34.24168, -87.63885 34.2416, -87.63885 34.2404, -87.63885 34.24032, -87.63888 34.24032, -87.6392 34.24035, -87.64079 34.23987, -87.64126 34.24168)), ((-87.64325 34.20919, -87.64067 34.2091, -87.63992 34.20776, -87.63929 34.20714, -87.64004 34.20682, -87.63987 34.20651, -87.64047 34.20629, -87.64123 34.20574, -87.64164 34.20524, -87.64187 34.20564, -87.64196 34.20635, -87.64248 34.20723, -87.64262 34.20763, -87.64327 34.20773, -87.64325 34.20919)), ((-87.64448 34.24199, -87.64238 34.24206, -87.6423 34.23992, -87.64331 34.23998, -87.64441 34.24033, -87.64448 34.24199)), ((-87.66091 34.2525, -87.6588 34.25245, -87.65883 34.25122, -87.65643 34.25114, -87.65638 34.25298, -87.65431 34.25293, -87.65425 34.24913, -87.65648 34.24932, -87.65951 34.24939, -87.65953 34.25123, -87.66089 34.25128, -87.66091 34.2525)), ((-87.66156 34.24451, -87.65757 34.24559, -87.65758 34.24745, -87.65648 34.24932, -87.65646 34.24558, -87.65278 34.24525, -87.65218 34.24509, -87.65225 34.24016, -87.65227 34.23844, -87.64841 34.23833, -87.64335 34.23818, -87.64296 34.23703, -87.64002 34.2363, -87.63883 34.23679, -87.63885 34.24032, -87.63745 34.24005, -87.63437 34.23733, -87.63437 34.23789, -87.63371 34.2379, -87.63027 34.23796, -87.62905 34.23934, -87.62836 34.23799, -87.62848 34.24146, -87.62873 34.24246, -87.62816 34.24504, -87.62596 34.24495, -87.62603 34.25076, -87.62453 34.25209, -87.62126 34.25197, -87.62343 34.25494, -87.62205 34.25731, -87.62105 34.25735, -87.62133 34.2537, -87.62047 34.25228, -87.61869 34.25245, -87.61876 34.25112, -87.62147 34.25079, -87.6215 34.24849, -87.61721 34.24833, -87.61728 34.25149, -87.61313 34.25239, -87.61308 34.25457, -87.6153 34.25466, -87.61527 34.25551, -87.6097 34.25535, -87.60765 34.25586, -87.60664 34.25639, -87.60608 34.25923, -87.60764 34.2598, -87.6085 34.26191, -87.60865 34.26139, -87.61208 34.25905, -87.61561 34.25915, -87.61555 34.26286, -87.6171 34.26291, -87.61705 34.26541, -87.61759 34.26592, -87.61764 34.26467, -87.61979 34.26478, -87.61979 34.26656, -87.62138 34.26675, -87.6213 34.27029, -87.61692 34.27019, -87.61688 34.272, -87.61248 34.27297, -87.61245 34.27371, -87.6087 34.27363, -87.60807 34.27595, -87.60382 34.27583, -87.60116 34.2751, -87.60119 34.28425, -87.60205 34.28794, -87.60138 34.28794, -87.60138 34.28797, -87.59897 34.28906, -87.59908 34.28439, -87.59749 34.28246, -87.59496 34.28238, -87.59499 34.28121, -87.59753 34.28129, -87.59712 34.27908, -87.5969 34.27871, -87.5969 34.27666, -87.59556 34.27639, -87.59543 34.27514, -87.59902 34.27526, -87.59904 34.27337, -87.595 34.27327, -87.59503 34.26954, -87.59048 34.2695, -87.59014 34.26539, -87.58909 34.26576, -87.58704 34.26383, -87.58863 34.26205, -87.59071 34.26213, -87.5908 34.25842, -87.59521 34.25853, -87.59527 34.255, -87.60761 34.25531, -87.60844 34.25476, -87.60843 34.25314, -87.60866 34.24394, -87.60485 34.24387, -87.60438 34.24155, -87.59783 34.24125, -87.5978 34.23905, -87.59548 34.2394, -87.5957 34.24025, -87.59388 34.24025, -87.59529 34.24231, -87.59518 34.2478, -87.59545 34.24948, -87.59406 34.25004, -87.59333 34.2488, -87.59024 34.2465, -87.5916 34.24599, -87.59196 34.2445, -87.59054 34.24249, -87.58865 34.2437, -87.58809 34.24295, -87.59185 34.24046, -87.59115 34.2397, -87.59386 34.2377, -87.59309 34.23578, -87.59734 34.23588, -87.59743 34.23402, -87.59569 34.23349, -87.59569 34.22968, -87.6 34.22975, -87.59993 34.22063, -87.6 34.21891, -87.60875 34.21896, -87.60715 34.21746, -87.60664 34.21519, -87.60744 34.21662, -87.60984 34.2176, -87.6102 34.21901, -87.61702 34.21934, -87.61735 34.2112, -87.61508 34.2112, -87.6141 34.20831, -87.61746 34.20842, -87.61763 34.20415, -87.62025 34.20426, -87.62196 34.20434, -87.62201 34.20097, -87.62237 34.19957, -87.62218 34.19422, -87.62218 34.19402, -87.6202 34.19398, -87.61798 34.19384, -87.61465 34.19374, -87.61368 34.19371, -87.61382 34.1857, -87.61507 34.18632, -87.61513 34.18623, -87.61694 34.18716, -87.61868 34.1876, -87.61906 34.18853, -87.61834 34.18799, -87.61814 34.19018, -87.61975 34.19022, -87.61995 34.19198, -87.61974 34.192, -87.61996 34.19389, -87.62217 34.19394, -87.62284 34.19395, -87.62294 34.19762, -87.62632 34.19769, -87.62663 34.19614, -87.62882 34.19615, -87.62913 34.19315, -87.63052 34.19411, -87.63365 34.19416, -87.63371 34.19178, -87.63479 34.19181, -87.63469 34.19785, -87.62749 34.19771, -87.62695 34.19769, -87.62724 34.19865, -87.62717 34.2015, -87.62809 34.20154, -87.62876 34.20072, -87.62929 34.20055, -87.63025 34.20164, -87.63108 34.20167, -87.63461 34.20178, -87.63468 34.19821, -87.63747 34.19824, -87.63749 34.20151, -87.6359 34.20389, -87.63454 34.20503, -87.63451 34.20662, -87.63606 34.206, -87.6373 34.20775, -87.6371 34.2098, -87.63657 34.20808, -87.63445 34.20896, -87.63442 34.21019, -87.63443 34.21438, -87.6409 34.21419, -87.6409 34.21335, -87.64377 34.21335, -87.64377 34.21552, -87.64141 34.21551, -87.64141 34.21686, -87.64185 34.21722, -87.63632 34.21686, -87.63634 34.21551, -87.63442 34.21551, -87.63437 34.21997, -87.63024 34.21978, -87.63017 34.22019, -87.6302 34.23064, -87.63435 34.23067, -87.63434 34.2302, -87.63583 34.23115, -87.63435 34.23192, -87.63435 34.23347, -87.63903 34.23389, -87.63897 34.2346, -87.63893 34.23508, -87.64004 34.23551, -87.64013 34.23487, -87.64206 34.23521, -87.64226 34.23466, -87.64237 34.23442, -87.64778 34.23527, -87.64791 34.23458, -87.65125 34.23493, -87.65065 34.2361, -87.6523 34.23741, -87.65678 34.23554, -87.66106 34.2369, -87.6611 34.24225, -87.65984 34.24202, -87.66002 34.24104, -87.65875 34.24089, -87.65809 34.2405, -87.65793 34.24126, -87.65783 34.24166, -87.66109 34.24259, -87.66109 34.24388, -87.66156 34.24451), (-87.61043 34.26637, -87.60379 34.26618, -87.60445 34.26262, -87.59944 34.26244, -87.59938 34.26972, -87.60121 34.26974, -87.60153 34.27428, -87.60386 34.27346, -87.60573 34.27352, -87.60645 34.26991, -87.60816 34.26995, -87.60891 34.26814, -87.61036 34.27001, -87.61043 34.26637), (-87.60775 34.23602, -87.60523 34.2371, -87.60543 34.23465, -87.60743 34.23415, -87.60649 34.23351, -87.60022 34.23353, -87.60068 34.23491, -87.60273 34.23658, -87.60064 34.23835, -87.60012 34.23864, -87.60424 34.23956, -87.60878 34.23903, -87.60775 34.23602), (-87.60388 34.25561, -87.60242 34.257, -87.59856 34.25705, -87.59874 34.25867, -87.60338 34.25888, -87.60354 34.25875, -87.60396 34.25845, -87.60388 34.25561)))"
0102836,"Ashford, Alabama",AL,2246,01069,Metro,Central,In Metro,3,"MULTIPOLYGON (((-85.25721 31.17963, -85.25643 31.20453, -85.23178 31.2037, -85.22153 31.20336, -85.21431 31.20324, -85.21502 31.17584, -85.21522 31.17074, -85.21533 31.16713, -85.21647 31.16714, -85.25741 31.16833, -85.25721 31.17963)))"
0177904,"Uniontown, Alabama",AL,2107,01105,Non-Core,--,Adjacent,8,"MULTIPOLYGON (((-87.52448 32.48203, -87.46715 32.4819, -87.46727 32.45034, -87.46704 32.41604, -87.4813 32.41591, -87.48133 32.41592, -87.52443 32.41613, -87.52444 32.42357, -87.52446 32.43656, -87.52446 32.44917, -87.52446 32.45353, -87.52448 32.48203)))"
0129560,"Georgiana, Alabama",AL,1324,01013,Non-Core,--,Adjacent,6,"MULTIPOLYGON (((-86.77825 31.65251, -86.77818 31.65552, -86.77034 31.65554, -86.74424 31.65559, -86.73151 31.65529, -86.7256 31.6554, -86.72554 31.64723, -86.72297 31.64865, -86.72298 31.64375, -86.7249 31.64302, -86.72496 31.61853, -86.73929 31.61856, -86.75862 31.61873, -86.75875 31.64081, -86.77819 31.64076, -86.77825 31.65251)))"
0114152,"Cherokee, Alabama",AL,970,01033,Metro,Central,In Metro,3,"MULTIPOLYGON (((-87.98384 34.75176, -87.9817 34.75766, -87.98066 34.76075, -87.98046 34.76179, -87.98018 34.7624, -87.9794 34.76542, -87.97716 34.76491, -87.97082 34.76321, -87.97097 34.7637, -87.9711 34.77006, -87.97109 34.77142, -87.95739 34.77147, -87.95748 34.76725, -87.95359 34.76702, -87.95382 34.75969, -87.9579 34.75971, -87.95803 34.75277, -87.95794 34.75276, -87.95346 34.75267, -87.9535 34.75183, -87.95356 34.75009, -87.95333 34.7454, -87.96262 34.74609, -87.97147 34.74648, -87.97145 34.74743, -87.98024 34.7498, -87.9842 34.75089, -87.98384 34.75176)))"
0101852,"Anniston, Alabama",AL,21564,01015,Metro,Central,In Metro,3,"MULTIPOLYGON (((-85.84837 33.69644, -85.84629 33.69625, -85.84679 33.69607, -85.84614 33.69415, -85.84685 33.69402, -85.84702 33.69458, -85.84656 33.6947, -85.84671 33.6954, -85.84804 33.69549, -85.84837 33.69644)), ((-85.93118 33.60822, -85.9262 33.60777, -85.92535 33.6088, -85.92154 33.60869, -85.92157 33.61118, -85.91763 33.61112, -85.91772 33.61742, -85.91345 33.61741, -85.91347 33.62125, -85.90782 33.62126, -85.90774 33.63294, -85.90607 33.63296, -85.90606 33.62945, -85.89578 33.62946, -85.89585 33.63654, -85.89122 33.63611, -85.88836 33.63613, -85.88716 33.63524, -85.88715 33.63314, -85.88645 33.63313, -85.88647 33.63546, -85.88496 33.63545, -85.88446 33.6349, -85.88261 33.63488, -85.88261 33.6295, -85.87398 33.62947, -85.87399 33.63676, -85.86817 33.63672, -85.86812 33.63874, -85.86536 33.63873, -85.86537 33.63697, -85.86076 33.63693, -85.86075 33.64047, -85.85644 33.64046, -85.85633 33.64741, -85.85633 33.64821, -85.85633 33.64841, -85.85931 33.64777, -85.85927 33.65127, -85.86199 33.65134, -85.85981 33.65257, -85.85766 33.65559, -85.85595 33.65426, -85.85294 33.65571, -85.85398 33.65774, -85.85511 33.66062, -85.85521 33.66089, -85.86517 33.66074, -85.8652 33.6686, -85.86505 33.66999, -85.86501 33.67334, -85.86099 33.67335, -85.85849 33.67293, -85.85622 33.67291, -85.8562 33.68019, -85.85517 33.68005, -85.85517 33.67923, -85.85408 33.67921, -85.85413 33.67695, -85.85253 33.67693, -85.84945 33.68047, -85.85123 33.68082, -85.85241 33.6824, -85.85181 33.68801, -85.84748 33.68783, -85.84711 33.69025, -85.84591 33.6891, -85.84126 33.68899, -85.83866 33.69031, -85.83407 33.6903, -85.83432 33.69001, -85.83565 33.68821, -85.83618 33.6877, -85.83712 33.68817, -85.83867 33.68869, -85.84118 33.68897, -85.84029 33.68583, -85.83619 33.687, -85.83489 33.68725, -85.83275 33.68766, -85.82993 33.68763, -85.82978 33.69279, -85.83041 33.69302, -85.83081 33.69343, -85.83408 33.69391, -85.83413 33.69215, -85.83465 33.69392, -85.83865 33.69376, -85.83865 33.69338, -85.83982 33.69368, -85.8398 33.69402, -85.84015 33.69505, -85.84187 33.69585, -85.84331 33.69597, -85.84323 33.69662, -85.84144 33.69581, -85.83857 33.69556, -85.8378 33.6955, -85.83797 33.69444, -85.83519 33.69412, -85.83653 33.69539, -85.83206 33.69445, -85.83204 33.69671, -85.83238 33.69872, -85.82965 33.70004, -85.82983 33.70058, -85.83101 33.70249, -85.83479 33.70594, -85.83283 33.70592, -85.82982 33.70589, -85.82982 33.70224, -85.82939 33.70224, -85.82857 33.70225, -85.8288 33.70047, -85.82889 33.69998, -85.82843 33.70013, -85.82839 33.70009, -85.82648 33.69828, -85.82637 33.6984, -85.82409 33.70113, -85.82384 33.70408, -85.82436 33.71222, -85.82408 33.71442, -85.82274 33.71704, -85.82254 33.71695, -85.82125 33.71917, -85.82085 33.72012, -85.8208 33.7213, -85.82223 33.72557, -85.82164 33.72838, -85.82167 33.7283, -85.82273 33.72938, -85.82861 33.72955, -85.82874 33.73366, -85.83172 33.73366, -85.83166 33.73159, -85.83485 33.73159, -85.83488 33.73637, -85.83351 33.73564, -85.83177 33.7371, -85.82961 33.73553, -85.82972 33.73876, -85.82109 33.73871, -85.82121 33.74202, -85.81975 33.74218, -85.81807 33.74216, -85.81662 33.74221, -85.81625 33.7422, -85.80369 33.74192, -85.80378 33.74925, -85.80246 33.74859, -85.79494 33.7509, -85.79214 33.75092, -85.78976 33.75019, -85.79037 33.74914, -85.79022 33.74914, -85.76545 33.74888, -85.76433 33.74892, -85.76004 33.74889, -85.76006 33.74538, -85.76008 33.74014, -85.76009 33.73746, -85.76037 33.70471, -85.76035 33.69583, -85.76028 33.65828, -85.76896 33.6584, -85.76903 33.65118, -85.76653 33.65117, -85.76655 33.64752, -85.77167 33.64751, -85.77208 33.64396, -85.76657 33.6438, -85.76655 33.64019, -85.76444 33.64018, -85.76406 33.6438, -85.76324 33.64263, -85.7625 33.64261, -85.76084 33.64233, -85.76076 33.64131, -85.76216 33.64114, -85.76078 33.63895, -85.75996 33.63232, -85.75988 33.63107, -85.75991 33.62924, -85.76086 33.62921, -85.76096 33.62849, -85.76001 33.62842, -85.76004 33.62697, -85.7607 33.62746, -85.76179 33.62714, -85.76177 33.62887, -85.76823 33.62886, -85.76822 33.62926, -85.76882 33.62926, -85.76876 33.62392, -85.76645 33.6249, -85.7655 33.62311, -85.76685 33.6217, -85.76847 33.62135, -85.76896 33.6192, -85.7688 33.61517, -85.76763 33.6147, -85.75992 33.61462, -85.75986 33.61084, -85.75561 33.6116, -85.75584 33.60765, -85.75717 33.6074, -85.76867 33.60746, -85.76866 33.60936, -85.77084 33.60939, -85.77086 33.61077, -85.7709 33.61138, -85.7707 33.61427, -85.77261 33.61423, -85.77305 33.61617, -85.77307 33.62168, -85.7774 33.61943, -85.77741 33.622, -85.77995 33.62196, -85.78463 33.62206, -85.7862 33.62187, -85.7862 33.62204, -85.78616 33.62494, -85.7904 33.62497, -85.79054 33.62208, -85.7987 33.62213, -85.79917 33.62033, -85.79623 33.62054, -85.79478 33.61969, -85.7948 33.61603, -85.80167 33.61646, -85.80307 33.61701, -85.8019 33.61692, -85.80191 33.61858, -85.80354 33.6186, -85.80357 33.61743, -85.80358 33.61631, -85.80359 33.61619, -85.80706 33.6161, -85.80698 33.61619, -85.80768 33.61618, -85.80754 33.61829, -85.81008 33.61828, -85.81244 33.61827, -85.81207 33.6232, -85.81643 33.62321, -85.81637 33.62726, -85.81776 33.62726, -85.81773 33.62544, -85.81968 33.62439, -85.82082 33.62443, -85.82082 33.62594, -85.82301 33.62592, -85.82095 33.62949, -85.82535 33.62559, -85.82794 33.62328, -85.82792 33.61946, -85.82811 33.6198, -85.82937 33.62201, -85.8295 33.62191, -85.82976 33.62239, -85.83291 33.62253, -85.83314 33.62192, -85.83338 33.62213, -85.83352 33.62222, -85.83447 33.62256, -85.83515 33.62308, -85.83595 33.62371, -85.83718 33.62466, -85.83868 33.62585, -85.83897 33.62279, -85.83897 33.6224, -85.83921 33.62241, -85.84742 33.62249, -85.84743 33.62284, -85.84744 33.6252, -85.85038 33.62253, -85.85196 33.62256, -85.85196 33.62313, -85.85601 33.62311, -85.85599 33.62255, -85.85952 33.62026, -85.86065 33.62026, -85.86262 33.62349, -85.86474 33.62451, -85.86479 33.61695, -85.86498 33.61518, -85.86938 33.61514, -85.86938 33.61044, -85.87033 33.61008, -85.87409 33.6075, -85.87799 33.6078, -85.8779 33.61507, -85.88217 33.61504, -85.88192 33.60384, -85.88601 33.60393, -85.886 33.60171, -85.88684 33.60172, -85.88692 33.60042, -85.90953 33.60054, -85.9124 33.60047, -85.91245 33.60222, -85.91262 33.60773, -85.91742 33.60767, -85.91704 33.60173, -85.91696 33.60044, -85.92513 33.59997, -85.92455 33.60056, -85.92449 33.6013, -85.92634 33.60052, -85.92687 33.60083, -85.92878 33.60192, -85.92982 33.60384, -85.92994 33.60491, -85.93061 33.60566, -85.93107 33.60747, -85.93118 33.60822), (-85.87349 33.61782, -85.87339 33.61511, -85.87271 33.61617, -85.87289 33.61911, -85.87371 33.61943, -85.87308 33.62022, -85.87499 33.61969, -85.87349 33.61782), (-85.87387 33.62218, -85.87052 33.62216, -85.87056 33.62403, -85.87389 33.62403, -85.87387 33.62218), (-85.85175 33.65131, -85.84902 33.65132, -85.85057 33.65255, -85.85105 33.65307, -85.85193 33.65261, -85.85175 33.65131), (-85.84747 33.64411, -85.84301 33.64411, -85.84303 33.64707, -85.84513 33.64814, -85.84753 33.6497, -85.84747 33.64411), (-85.84748 33.62938, -85.84474 33.62941, -85.83922 33.62948, -85.83842 33.62967, -85.83843 33.63327, -85.84431 33.63313, -85.84748 33.63305, -85.84748 33.62938), (-85.84519 33.68578, -85.84417 33.68423, -85.84117 33.68582, -85.84116 33.68773, -85.84266 33.6885, -85.84634 33.68805, -85.84519 33.68578), (-85.82918 33.69388, -85.82627 33.69678, -85.82675 33.6976, -85.82719 33.69741, -85.82776 33.69784, -85.82964 33.69687, -85.82985 33.69546, -85.82883 33.69546, -85.82992 33.69436, -85.82918 33.69388), (-85.82362 33.73075, -85.82263 33.73017, -85.82355 33.72959, -85.82249 33.72947, -85.82174 33.72865, -85.82063 33.73148, -85.8205 33.73181, -85.82104 33.73193, -85.82109 33.73301, -85.82296 33.73413, -85.82362 33.73075), (-85.8078 33.62487, -85.80348 33.62485, -85.80347 33.62613, -85.80566 33.62716, -85.80083 33.62761, -85.80082 33.6293, -85.80118 33.62931, -85.80347 33.62931, -85.80348 33.62757, -85.80517 33.62758, -85.80532 33.62917, -85.80593 33.62942, -85.80787 33.62977, -85.8078 33.62487), (-85.80779 33.63211, -85.80343 33.63211, -85.80341 33.63383, -85.80337 33.63496, -85.80778 33.63499, -85.80779 33.63211), (-85.80326 33.63593, -85.80269 33.63672, -85.80234 33.63501, -85.80084 33.63499, -85.80084 33.63669, -85.80013 33.63668, -85.80063 33.63786, -85.79981 33.63817, -85.79982 33.64036, -85.80341 33.64037, -85.80326 33.63593), (-85.79923 33.63962, -85.79855 33.63961, -85.79857 33.63861, -85.79749 33.63901, -85.7975 33.64018, -85.79923 33.64018, -85.79923 33.63962), (-85.79735 33.63906, -85.79603 33.63659, -85.79479 33.63658, -85.79475 33.64028, -85.79667 33.63932, -85.79735 33.63906), (-85.89578 33.62946, -85.89578 33.62207, -85.89117 33.62207, -85.89122 33.62736, -85.88944 33.62737, -85.88944 33.62843, -85.89122 33.62842, -85.89123 33.62947, -85.89578 33.62946), (-85.89578 33.62207, -85.89981 33.62206, -85.89979 33.61472, -85.89578 33.61479, -85.89578 33.62207), (-85.89979 33.61472, -85.90405 33.61471, -85.90399 33.61095, -85.90537 33.60995, -85.90841 33.60995, -85.90841 33.60443, -85.90829 33.60395, -85.8995 33.60395, -85.89963 33.60836, -85.89979 33.61472)))"
0176920,"Troy, Alabama",AL,17727,01109,Micro,Central,Adjacent,6,"MULTIPOLYGON (((-86.02711 31.82987, -86.02831 31.83104, -86.02847 31.8315, -86.02734 31.83259, -86.02683 31.83233, -86.02422 31.8294, -86.02077 31.8249, -86.01703 31.82062, -86.01374 31.81988, -86.01485 31.81725, -86.01353 31.81747, -86.01346 31.81562, -86.01292 31.81703, -86.0036 31.81787, -86.00333 31.81051, -86.00028 31.81005, -85.99909 31.81605, -85.99457 31.81535, -85.99465 31.82243, -85.99465 31.8254, -85.99468 31.82648, -85.9963 31.82523, -85.995 31.82524, -85.99514 31.82372, -85.99469 31.82185, -85.99624 31.82138, -85.99606 31.82319, -85.99796 31.82312, -85.99799 31.8252, -86.01065 31.82517, -86.01069 31.83301, -85.9994 31.83295, -85.99944 31.83141, -85.99479 31.83131, -85.99478 31.83709, -85.99584 31.83726, -85.99548 31.84423, -85.99553 31.84762, -86.00374 31.84738, -86.00377 31.85424, -86.00568 31.85314, -86.00666 31.85423, -86.01061 31.85373, -86.0109 31.85198, -86.00727 31.85057, -86.00789 31.84981, -86.01018 31.85065, -86.01362 31.85015, -86.01354 31.85338, -86.01278 31.85762, -86.01373 31.85768, -86.01411 31.86, -86.02153 31.85763, -86.02232 31.85938, -86.01482 31.86189, -86.01475 31.86371, -86.01722 31.86427, -86.01724 31.866, -86.01961 31.86756, -86.01795 31.86862, -86.01838 31.86925, -86.01395 31.86931, -86.01117 31.86639, -86.01091 31.86786, -86.00936 31.86769, -86.00771 31.87594, -86.00312 31.87597, -86.00129 31.87106, -85.99589 31.87252, -85.99418 31.8679, -85.99989 31.86641, -86.0013 31.86613, -86.00082 31.86479, -86.00233 31.86479, -86.00274 31.86577, -86.00865 31.86565, -86.00823 31.86431, -86.00563 31.86459, -86.00489 31.86174, -86.00436 31.85714, -85.99936 31.85727, -85.9981 31.85427, -85.99684 31.85437, -85.99596 31.85443, -85.99458 31.85652, -85.99466 31.85928, -85.99043 31.85929, -85.99044 31.87036, -85.98638 31.87045, -85.98622 31.8553, -85.99044 31.85529, -85.99044 31.84752, -85.99525 31.84763, -85.99487 31.84423, -85.9946 31.84239, -85.99339 31.83959, -85.99286 31.83978, -85.99186 31.83992, -85.99179 31.8401, -85.99102 31.84042, -85.99046 31.84013, -85.99081 31.83947, -85.99286 31.83843, -85.99123 31.83474, -85.99075 31.83277, -85.98789 31.82954, -85.98203 31.82955, -85.98195 31.8276, -85.97964 31.8275, -85.97852 31.8269, -85.97743 31.82926, -85.97742 31.83144, -85.97624 31.83146, -85.97624 31.82935, -85.96904 31.82911, -85.96036 31.82933, -85.9604 31.84358, -85.95616 31.84343, -85.95569 31.84527, -85.95648 31.84703, -85.94797 31.84695, -85.94797 31.84353, -85.92246 31.84373, -85.92129 31.84473, -85.92309 31.84054, -85.92443 31.83882, -85.92003 31.83839, -85.92003 31.83479, -85.91777 31.83496, -85.91768 31.83635, -85.9139 31.83628, -85.91403 31.82913, -85.92227 31.82931, -85.9223 31.82766, -85.91243 31.82753, -85.9124 31.82542, -85.91425 31.82556, -85.91895 31.82339, -85.91885 31.82217, -85.91214 31.82224, -85.91233 31.81945, -85.92299 31.81925, -85.92305 31.82648, -85.92651 31.82657, -85.92643 31.82167, -85.93088 31.82185, -85.93088 31.81891, -85.92979 31.82048, -85.92894 31.81994, -85.93088 31.81661, -85.92936 31.81587, -85.93076 31.81232, -85.92733 31.81205, -85.9273 31.81038, -85.92546 31.81039, -85.92523 31.80927, -85.91961 31.8094, -85.9169 31.80713, -85.9169 31.80588, -85.9133 31.80267, -85.91156 31.80266, -85.90862 31.80176, -85.90881 31.80155, -85.91095 31.7988, -85.90844 31.79809, -85.90659 31.79756, -85.9066 31.7985, -85.90574 31.79826, -85.90565 31.79729, -85.90236 31.79635, -85.8974 31.79304, -85.89628 31.79288, -85.89627 31.7892, -85.90042 31.78932, -85.90039 31.77852, -85.90348 31.77847, -85.90922 31.77856, -85.90933 31.78407, -85.90731 31.78508, -85.90768 31.78587, -85.91284 31.7857, -85.91088 31.78669, -85.91085 31.78687, -85.90935 31.78738, -85.90735 31.78745, -85.90753 31.7895, -85.92647 31.78937, -85.9281 31.78938, -85.92813 31.78575, -85.93468 31.78572, -85.93471 31.77679, -85.93311 31.77628, -85.93064 31.77534, -85.93192 31.77476, -85.93155 31.76444, -85.92764 31.76443, -85.92766 31.76168, -85.92902 31.75965, -85.9287 31.75676, -85.9329 31.75679, -85.93318 31.7574, -85.93817 31.75747, -85.93906 31.76018, -85.94163 31.76015, -85.94216 31.76095, -85.95095 31.76092, -85.951 31.75732, -85.95581 31.75739, -85.9557 31.75925, -85.96018 31.75911, -85.96033 31.76239, -85.95573 31.76227, -85.95575 31.76419, -85.95716 31.76606, -85.95444 31.76617, -85.95441 31.76432, -85.9509 31.76449, -85.95086 31.76804, -85.96095 31.76788, -85.96079 31.76963, -85.96424 31.7693, -85.96422 31.76698, -85.96148 31.7652, -85.96149 31.76511, -85.96317 31.76507, -85.96331 31.76433, -85.96408 31.76433, -85.9641 31.76317, -85.96369 31.76251, -85.9641 31.76225, -85.96318 31.7625, -85.9616 31.76251, -85.96129 31.75843, -85.96109 31.75741, -85.9642 31.75731, -85.96429 31.75523, -85.97746 31.75521, -85.97735 31.75131, -85.97889 31.75128, -85.97891 31.75521, -85.98531 31.75479, -85.98583 31.75521, -85.9852 31.75521, -85.98382 31.7592, -85.97738 31.75923, -85.97709 31.76015, -85.97686 31.76701, -85.97701 31.77151, -85.99013 31.7715, -85.98752 31.7671, -85.98677 31.76289, -85.98708 31.75735, -85.98992 31.75732, -85.99154 31.76104, -85.99404 31.76372, -85.99405 31.76041, -86.00739 31.76037, -86.00739 31.7513, -86.00308 31.75129, -86.00307 31.74286, -85.99852 31.74254, -85.99854 31.74083, -85.99834 31.73851, -86.00373 31.73911, -86.00737 31.73914, -86.00739 31.74604, -86.01601 31.74603, -86.01606 31.75016, -86.01533 31.75624, -86.02134 31.7563, -86.02206 31.75637, -86.02041 31.76003, -86.02177 31.7616, -86.02011 31.76176, -86.02002 31.76169, -86.02005 31.76389, -86.01591 31.76394, -86.01724 31.76736, -86.01576 31.76925, -86.01531 31.77053, -86.01221 31.77063, -86.01222 31.77141, -86.01222 31.77486, -86.00712 31.77493, -86.00712 31.77797, -86.00015 31.77805, -85.99868 31.7789, -85.99881 31.78506, -86.0031 31.785, -86.00309 31.79591, -85.99851 31.79663, -85.99882 31.80918, -86.0035 31.80988, -86.00342 31.80742, -86.00488 31.80723, -86.00807 31.80649, -86.00822 31.8104, -86.00822 31.81119, -86.00351 31.81007, -86.00799 31.81312, -86.00853 31.81134, -86.0108 31.81212, -86.01057 31.81401, -86.00969 31.81425, -86.01236 31.81525, -86.01709 31.8153, -86.02176 31.81703, -86.02182 31.82084, -86.02291 31.82087, -86.02883 31.82856, -86.02711 31.82987), (-85.94032 31.76439, -85.93683 31.7643, -85.93438 31.76445, -85.93452 31.7679, -85.93762 31.76783, -85.94032 31.76786, -85.94032 31.76439), (-85.93913 31.79666, -85.93491 31.79667, -85.93493 31.79309, -85.92784 31.79306, -85.913 31.79301, -85.91299 31.79556, -85.91364 31.79566, -85.91701 31.79682, -85.91899 31.80032, -85.9193 31.80145, -85.91772 31.80466, -85.92021 31.80713, -85.9241 31.80738, -85.92469 31.79631, -85.92683 31.79627, -85.92724 31.8031, -85.93479 31.80312, -85.93474 31.79987, -85.93912 31.79988, -85.93913 31.79666), (-85.97852 31.8269, -85.9777 31.82557, -85.97738 31.82512, -85.97734 31.82581, -85.97852 31.8269)))"
