city_fips,city_name,cty_fips,rucc,y2020,geometry_wkt
5311475,"Chehalis city, Washington",53041,4,7439,"MULTIPOLYGON (((-122.9968 46.6685, -122.9938 46.66811, -122.9933 46.67081, -122.9913 46.67337, -122.992 46.67419, -122.9939 46.67373, -122.9949 46.67423, -122.995 46.67727, -122.9914 46.67969, -122.9857 46.67849, -122.9852 46.68523, -122.9844 46.6858, -122.9781 46.6863, -122.9764 46.68739, -122.9728 46.68776, -122.9711 46.68824, -122.9709 46.6846, -122.9679 46.68456, -122.9648 46.69177, -122.9645 46.69177, -122.9572 46.69177, -122.9572 46.69447, -122.9553 46.69447, -122.9549 46.69385, -122.9527 46.69386, -122.9527 46.69168, -122.9501 46.69155, -122.9502 46.68081, -122.9503 46.67726, -122.9606 46.67732, -122.9606 46.67238, -122.9607 46.66557, -122.9562 46.6629, -122.9502 46.6629, -122.9502 46.65855, -122.9449 46.65857, -122.9397 46.65937, -122.9397 46.65584, -122.9501 46.65594, -122.9502 46.65502, -122.9474 46.65497, -122.949 46.6532, -122.9449 46.65328, -122.9416 46.65234, -122.9417 46.64861, -122.9382 46.64755, -122.9338 46.65126, -122.9295 46.65096, -122.9368 46.64693, -122.9381 46.64751, -122.9382 46.64606, -122.9353 46.64421, -122.934 46.64514, -122.9319 46.64382, -122.9347 46.64262, -122.9347 46.64116, -122.9314 46.64117, -122.9314 46.63994, -122.9291 46.63993, -122.929 46.63412, -122.9382 46.6341, -122.9384 46.63639, -122.9372 46.63687, -122.9418 46.63752, -122.9418 46.63971, -122.9437 46.64002, -122.9488 46.64019, -122.9501 46.64126, -122.9501 46.64077, -122.9502 46.64012, -122.9573 46.64467, -122.9607 46.64416, -122.9608 46.63978, -122.9623 46.63917, -122.9637 46.63564, -122.9649 46.63506, -122.9663 46.63485, -122.9677 46.63378, -122.9683 46.63594, -122.9685 46.63971, -122.9679 46.64131, -122.9684 46.64849, -122.9698 46.64849, -122.9702 46.65138, -122.9716 46.65211, -122.9775 46.65209, -122.9784 46.65159, -122.9795 46.65136, -122.9809 46.65206, -122.986 46.6539, -122.9862 46.6556, -122.9854 46.65785, -122.9843 46.6614, -122.9862 46.66182, -122.9897 46.66096, -122.9913 46.66129, -122.9915 46.66284, -122.9886 46.66446, -122.9904 46.66766, -122.9914 46.66749, -122.9925 46.66506, -122.9942 46.66468, -122.9981 46.66613, -122.9968 46.6685)))"
5311615,"Chelan city, Washington",53007,3,4222,"MULTIPOLYGON (((-119.9456 47.8648, -119.9458 47.86793, -119.9478 47.86908, -119.9441 47.86928, -119.9426 47.86687, -119.9373 47.8704, -119.9373 47.86903, -119.9435 47.86475, -119.9435 47.8623, -119.9487 47.862, -119.9456 47.8648)), ((-120.0888 47.86451, -120.0882 47.86419, -120.0875 47.86567, -120.0865 47.86568, -120.0825 47.86569, -120.0826 47.8684, -120.079 47.86842, -120.0791 47.86579, -120.0739 47.86567, -120.0721 47.86604, -120.0666 47.86534, -120.0666 47.86226, -120.0614 47.86225, -120.0604 47.8607, -120.0603 47.85873, -120.0564 47.85877, -120.0561 47.86224, -120.0511 47.86225, -120.0509 47.86225, -120.0453 47.86227, -120.0453 47.86029, -120.0416 47.85891, -120.0136 47.85877, -120.013 47.85718, -120.013 47.85143, -120.0077 47.85098, -120.0077 47.84926, -120.01 47.84781, -120.0099 47.84775, -120.0024 47.84771, -120.0024 47.84605, -120.0024 47.84407, -119.9863 47.84402, -119.9863 47.84172, -119.9813 47.84216, -119.9757 47.84418, -119.9757 47.84294, -119.9742 47.84293, -119.9742 47.84475, -119.9736 47.845, -119.9731 47.84447, -119.9742 47.83883, -119.9789 47.83523, -119.9827 47.82989, -119.9836 47.82973, -119.986 47.82967, -119.9838 47.8278, -119.9823 47.82743, -119.9795 47.8273, -119.9786 47.82655, -119.9817 47.82595, -119.9796 47.82434, -119.9821 47.82363, -119.9832 47.82456, -119.9861 47.82309, -119.9888 47.82258, -119.9889 47.82598, -119.9914 47.82693, -119.9906 47.82885, -119.9889 47.82738, -119.9887 47.83184, -119.9913 47.833, -119.9917 47.83419, -119.9969 47.83399, -120.0007 47.83662, -120.0056 47.83663, -120.0077 47.83619, -120.0076 47.8347, -120.0046 47.83506, -120.0052 47.83065, -120.0076 47.82942, -120.0101 47.82944, -120.0102 47.82773, -120.0087 47.82771, -120.0086 47.82222, -120.029 47.82246, -120.029 47.81881, -120.0505 47.8187, -120.0512 47.82234, -120.0508 47.82517, -120.0519 47.82687, -120.0547 47.82716, -120.0565 47.83016, -120.0587 47.83114, -120.0549 47.83163, -120.0529 47.83026, -120.0539 47.8331, -120.0612 47.83301, -120.0612 47.83703, -120.0567 47.8372, -120.0537 47.8386, -120.0477 47.83685, -120.0405 47.83591, -120.038 47.83715, -120.0265 47.83793, -120.0239 47.83922, -120.0237 47.84046, -120.0257 47.84157, -120.0312 47.84608, -120.0323 47.84665, -120.036 47.84659, -120.0383 47.84522, -120.0428 47.84478, -120.0453 47.84606, -120.0453 47.8508, -120.0466 47.85076, -120.0469 47.84974, -120.0494 47.84971, -120.0498 47.84666, -120.0502 47.8484, -120.0518 47.84774, -120.054 47.84932, -120.0542 47.85097, -120.0506 47.85173, -120.0505 47.85495, -120.0538 47.85525, -120.0549 47.85341, -120.0564 47.85359, -120.0564 47.85208, -120.061 47.85262, -120.0626 47.854, -120.064 47.85697, -120.0663 47.85847, -120.0784 47.85953, -120.082 47.86183, -120.0857 47.8623, -120.0883 47.86324, -120.0881 47.86364, -120.0888 47.86406, -120.0888 47.86451)))"
5311825,"Cheney city, Washington",53063,2,13255,"MULTIPOLYGON (((-117.6111 47.47169, -117.6076 47.47225, -117.6076 47.48239, -117.605 47.48213, -117.6042 47.48378, -117.6022 47.48376, -117.6022 47.4857, -117.5969 47.48566, -117.5969 47.49651, -117.5865 47.49642, -117.5865 47.50032, -117.5862 47.50368, -117.5859 47.50606, -117.5849 47.50694, -117.5861 47.50763, -117.5863 47.51079, -117.5863 47.51199, -117.5809 47.512, -117.5755 47.51098, -117.5755 47.50734, -117.5702 47.50735, -117.5699 47.51367, -117.5646 47.51372, -117.5646 47.50739, -117.5618 47.50741, -117.5618 47.50487, -117.5596 47.50487, -117.5597 47.50343, -117.5562 47.50325, -117.5603 47.49963, -117.5622 47.49745, -117.5619 47.49578, -117.5565 47.49615, -117.5566 47.49424, -117.5566 47.49274, -117.5467 47.49263, -117.5466 47.48961, -117.551 47.48559, -117.5545 47.48189, -117.5578 47.4819, -117.5609 47.47902, -117.5649 47.4813, -117.5701 47.48193, -117.5701 47.4783, -117.5801 47.47829, -117.5795 47.48013, -117.5802 47.48117, -117.5849 47.47842, -117.6076 47.46535, -117.6076 47.46812, -117.6081 47.4679, -117.6111 47.46666, -117.6111 47.47169)))"
5312140,"Chewelah city, Washington",53065,2,2470,"MULTIPOLYGON (((-117.7427 48.27692, -117.7372 48.27685, -117.7373 48.28426, -117.7318 48.28144, -117.7319 48.28445, -117.7364 48.28443, -117.7373 48.28533, -117.7373 48.28797, -117.7293 48.28809, -117.7293 48.28934, -117.725 48.28789, -117.7249 48.28636, -117.7234 48.28734, -117.7209 48.2865, -117.7209 48.28869, -117.719 48.28869, -117.7187 48.28777, -117.7181 48.28643, -117.718 48.28547, -117.7155 48.28463, -117.7154 48.28639, -117.7135 48.2864, -117.7135 48.28535, -117.7111 48.28535, -117.7101 48.28646, -117.7101 48.28466, -117.7047 48.28465, -117.7047 48.28101, -117.6993 48.28107, -117.6992 48.27738, -117.7019 48.27739, -117.702 48.27367, -117.7047 48.27365, -117.7046 48.27015, -117.7081 48.27012, -117.7154 48.27008, -117.716 48.26924, -117.7179 48.27004, -117.7264 48.26986, -117.7263 48.27335, -117.7321 48.27313, -117.7411 48.27277, -117.7417 48.27306, -117.7426 48.27308, -117.7426 48.27346, -117.7427 48.27692)), ((-117.7696 48.30706, -117.7637 48.30852, -117.7604 48.3085, -117.7604 48.31164, -117.7622 48.31231, -117.7657 48.31367, -117.7658 48.31914, -117.7605 48.32164, -117.7605 48.32287, -117.7437 48.32284, -117.7432 48.32046, -117.7391 48.31492, -117.7394 48.30855, -117.7521 48.30853, -117.7522 48.30593, -117.7592 48.30586, -117.7608 48.30532, -117.7676 48.30507, -117.7701 48.30577, -117.7696 48.30706)))"
5312630,"Clarkston city, Washington",53003,3,7161,"MULTIPOLYGON (((-117.0692 46.42347, -117.0684 46.42659, -117.0675 46.42699, -117.0616 46.42877, -117.0613 46.42666, -117.0587 46.42669, -117.0587 46.42616, -117.056 46.42624, -117.0554 46.42987, -117.0529 46.43001, -117.0483 46.42915, -117.0398 46.4259, -117.0398 46.42542, -117.0397 46.42529, -117.0366 46.4226, -117.0357 46.42053, -117.0356 46.42045, -117.0347 46.41832, -117.0355 46.41001, -117.0362 46.4084, -117.0386 46.40837, -117.042 46.40601, -117.0422 46.4039, -117.0443 46.40364, -117.0443 46.40056, -117.0489 46.39949, -117.05 46.40099, -117.0534 46.40063, -117.0547 46.40119, -117.0547 46.39997, -117.0554 46.4, -117.0554 46.40145, -117.059 46.40172, -117.0594 46.40209, -117.0587 46.4028, -117.0599 46.40279, -117.0586 46.4042, -117.0586 46.40598, -117.06 46.40654, -117.06 46.40725, -117.0586 46.40725, -117.0587 46.40996, -117.0597 46.41177, -117.0591 46.41476, -117.0587 46.41526, -117.0587 46.4181, -117.0691 46.4181, -117.0691 46.41991, -117.0691 46.42044, -117.0692 46.42347)))"
5312945,"Cle Elum city, Washington",53037,4,2157,"MULTIPOLYGON (((-120.889 47.19678, -120.8782 47.19686, -120.8781 47.19087, -120.8811 47.19099, -120.8811 47.18948, -120.8842 47.19056, -120.889 47.19296, -120.889 47.19678)), ((-120.9012 47.18564, -120.901 47.18559, -120.8996 47.18518, -120.8996 47.18214, -120.9001 47.18216, -120.9011 47.18289, -120.9015 47.18495, -120.9012 47.18564)), ((-120.9263 47.18894, -120.9096 47.18552, -120.9057 47.18411, -120.905 47.18165, -120.9059 47.18167, -120.9065 47.18177, -120.9067 47.18184, -120.907 47.18197, -120.9071 47.18207, -120.9071 47.18231, -120.9079 47.18359, -120.9116 47.1834, -120.9152 47.1848, -120.921 47.18609, -120.9256 47.18608, -120.9263 47.18894)), ((-121.0156 47.19044, -121.0137 47.19253, -121.0072 47.19466, -121.0021 47.19348, -120.999 47.19393, -120.9839 47.20168, -120.9822 47.20318, -120.9817 47.20681, -120.9783 47.20573, -120.9797 47.20405, -120.9738 47.20174, -120.9678 47.20293, -120.9667 47.20464, -120.9649 47.20381, -120.9616 47.20418, -120.9512 47.20423, -120.931 47.20403, -120.9313 47.20304, -120.9285 47.20102, -120.923 47.1998, -120.923 47.20113, -120.9143 47.20113, -120.9126 47.19927, -120.9155 47.19876, -120.9155 47.19778, -120.9171 47.1979, -120.9189 47.19677, -120.9173 47.19732, -120.9157 47.19676, -120.9097 47.19667, -120.9096 47.19326, -120.9065 47.19288, -120.908 47.19205, -120.9078 47.19052, -120.905 47.1894, -120.9022 47.18942, -120.9022 47.18757, -120.9003 47.18702, -120.9012 47.18564, -120.9022 47.18405, -120.9029 47.18337, -120.9053 47.18445, -120.9104 47.18592, -120.9105 47.18779, -120.9131 47.18784, -120.9131 47.18948, -120.9168 47.18959, -120.9186 47.18883, -120.9185 47.1896, -120.9285 47.18971, -120.9362 47.18985, -120.9364 47.18976, -120.9424 47.18974, -120.9423 47.18531, -120.9482 47.18526, -120.9482 47.18948, -120.9489 47.19163, -120.9477 47.1915, -120.9494 47.19297, -120.9549 47.19365, -120.9583 47.19476, -120.9584 47.19428, -120.9584 47.19316, -120.9607 47.19384, -120.9619 47.19401, -120.9623 47.19468, -120.9632 47.19474, -120.9913 47.1861, -120.9939 47.18549, -120.9984 47.18493, -121.0042 47.18455, -121.0149 47.18381, -121.0162 47.18893, -121.0156 47.19044), (-120.9452 47.20058, -120.9443 47.20053, -120.9427 47.20245, -120.9429 47.20245, -120.9444 47.20246, -120.9452 47.20058), (-120.9313 47.19689, -120.9244 47.19686, -120.9243 47.19864, -120.9279 47.1979, -120.9313 47.19713, -120.9313 47.19689)))"
5313785,"Colfax city, Washington",53075,4,2782,"MULTIPOLYGON (((-117.2848 46.93076, -117.2826 46.92985, -117.2791 46.92984, -117.2791 46.92931, -117.2826 46.92929, -117.2826 46.92979, -117.2849 46.93069, -117.2848 46.93076)), ((-117.3884 46.89427, -117.3842 46.89344, -117.3766 46.89345, -117.3766 46.89153, -117.371 46.89094, -117.3707 46.89215, -117.3665 46.89061, -117.3639 46.89108, -117.3617 46.89552, -117.3593 46.8989, -117.3568 46.90065, -117.3545 46.90142, -117.3545 46.90098, -117.352 46.901, -117.351 46.9015, -117.3501 46.90102, -117.3501 46.90278, -117.3486 46.90335, -117.3478 46.90498, -117.3446 46.90562, -117.3446 46.90853, -117.3426 46.90851, -117.3379 46.91243, -117.3389 46.91768, -117.3366 46.91771, -117.3362 46.91929, -117.3385 46.92013, -117.3389 46.9215, -117.3377 46.92159, -117.3372 46.92428, -117.3369 46.92244, -117.3349 46.92243, -117.335 46.92109, -117.3195 46.92121, -117.3192 46.93228, -117.3084 46.93236, -117.2993 46.93211, -117.2936 46.93214, -117.2945 46.93105, -117.2945 46.92898, -117.297 46.9246, -117.2983 46.92385, -117.2982 46.92016, -117.3087 46.91999, -117.3088 46.91764, -117.3186 46.91765, -117.3183 46.91075, -117.324 46.91181, -117.3282 46.91226, -117.3283 46.90795, -117.3299 46.90868, -117.331 46.90724, -117.3301 46.90674, -117.3336 46.90451, -117.3393 46.90116, -117.3393 46.8974, -117.3464 46.89737, -117.3465 46.89929, -117.3502 46.89776, -117.3553 46.89715, -117.3552 46.89353, -117.3559 46.88577, -117.3587 46.88575, -117.3588 46.88281, -117.3547 46.88267, -117.3567 46.88234, -117.3613 46.88032, -117.3613 46.87855, -117.3561 46.87856, -117.3546 46.87793, -117.356 46.87639, -117.3538 46.87665, -117.3457 46.87139, -117.3516 46.87133, -117.3516 46.87212, -117.3559 46.87208, -117.3559 46.87124, -117.3631 46.87109, -117.3641 46.86976, -117.3668 46.86971, -117.368 46.87105, -117.3696 46.87103, -117.3704 46.86965, -117.3759 46.86799, -117.3765 46.86711, -117.3779 46.86751, -117.3825 46.86716, -117.3826 46.87083, -117.3746 46.87091, -117.3739 46.87153, -117.3741 46.87461, -117.3734 46.87624, -117.3723 46.87625, -117.3723 46.87978, -117.375 46.87989, -117.3746 46.88132, -117.3746 46.88132, -117.3724 46.88295, -117.3724 46.88559, -117.3714 46.88943, -117.3731 46.88931, -117.3766 46.89081, -117.3814 46.89062, -117.3844 46.88946, -117.3844 46.89137, -117.3818 46.8912, -117.3817 46.89236, -117.3874 46.89357, -117.3884 46.89427), (-117.3623 46.88121, -117.3605 46.88087, -117.3612 46.88281, -117.3604 46.88589, -117.362 46.88585, -117.3623 46.88121)))"
5313855,"College Place city, Washington",53071,3,9902,"MULTIPOLYGON (((-118.4301 46.04407, -118.4197 46.04794, -118.4143 46.04904, -118.4133 46.04922, -118.4048 46.04931, -118.4048 46.04818, -118.4017 46.04819, -118.4017 46.04932, -118.399 46.04933, -118.3952 46.04934, -118.3952 46.05159, -118.3976 46.05188, -118.3976 46.05232, -118.399 46.05206, -118.3971 46.05389, -118.3952 46.05389, -118.3952 46.05289, -118.3943 46.05308, -118.3918 46.05515, -118.3913 46.0546, -118.3885 46.05461, -118.3885 46.05473, -118.3791 46.05587, -118.3789 46.06023, -118.3754 46.05974, -118.3751 46.06021, -118.3723 46.06021, -118.3724 46.05977, -118.3724 46.05754, -118.3723 46.05727, -118.3725 46.05724, -118.3744 46.05687, -118.3712 46.05269, -118.368 46.04845, -118.3731 46.04798, -118.3736 46.04812, -118.3736 46.04624, -118.3714 46.04624, -118.3677 46.04749, -118.3675 46.04753, -118.3652 46.04441, -118.3633 46.04198, -118.3628 46.04156, -118.363 46.04145, -118.3677 46.03887, -118.3677 46.03713, -118.3677 46.03546, -118.3677 46.03534, -118.3687 46.03495, -118.3707 46.03487, -118.373 46.03362, -118.3735 46.0338, -118.373 46.03116, -118.382 46.03097, -118.3872 46.02785, -118.3876 46.02751, -118.3888 46.02664, -118.3992 46.02666, -118.3992 46.02751, -118.4044 46.02751, -118.4064 46.02688, -118.4064 46.02811, -118.4044 46.02811, -118.4043 46.03028, -118.4012 46.03116, -118.4016 46.0338, -118.3978 46.03482, -118.3886 46.03528, -118.3886 46.03534, -118.3886 46.03572, -118.3918 46.03726, -118.3922 46.03712, -118.3957 46.03583, -118.3976 46.04033, -118.3991 46.03946, -118.399 46.04092, -118.3963 46.04274, -118.3961 46.04388, -118.3983 46.04326, -118.4014 46.04317, -118.4014 46.0445, -118.4042 46.04413, -118.4043 46.04206, -118.4301 46.04201, -118.4301 46.04407), (-118.3959 46.04025, -118.3938 46.03969, -118.394 46.04136, -118.3951 46.0419, -118.3951 46.04096, -118.3959 46.04025), (-118.3942 46.05176, -118.3939 46.05176, -118.3939 46.05216, -118.3942 46.05216, -118.3942 46.05176), (-118.3769 46.05296, -118.3769 46.05297, -118.3759 46.05296, -118.376 46.05506, -118.3766 46.0552, -118.3768 46.05404, -118.3775 46.05458, -118.3769 46.05296), (-118.3757 46.03852, -118.3745 46.03877, -118.3738 46.03855, -118.374 46.03955, -118.3753 46.03914, -118.3758 46.0387, -118.3757 46.03852), (-118.3677 46.0402, -118.3665 46.04044, -118.3661 46.04066, -118.3661 46.04132, -118.3667 46.04132, -118.3668 46.04234, -118.3674 46.04211, -118.3674 46.04159, -118.3677 46.04143, -118.3677 46.0402)), ((-118.4302 46.03839, -118.4095 46.03842, -118.4096 46.0312, -118.4162 46.03118, -118.4201 46.03005, -118.4201 46.03472, -118.4303 46.0347, -118.4302 46.03839)))"
5314170,"Colville city, Washington",53065,2,4917,"MULTIPOLYGON (((-117.877 48.55459, -117.873 48.55462, -117.8729 48.55184, -117.8746 48.5518, -117.8727 48.54741, -117.8746 48.5474, -117.8747 48.55165, -117.8764 48.55222, -117.877 48.55459)), ((-117.9197 48.5652, -117.9169 48.56465, -117.9167 48.56415, -117.9167 48.5632, -117.9165 48.56112, -117.9178 48.56134, -117.9196 48.56132, -117.9197 48.5652)), ((-117.9361 48.56797, -117.9323 48.56775, -117.9307 48.56891, -117.9306 48.56572, -117.9323 48.56523, -117.9267 48.56432, -117.9252 48.56171, -117.9251 48.56222, -117.9196 48.56132, -117.9209 48.55938, -117.9201 48.55669, -117.9178 48.55443, -117.916 48.55563, -117.9146 48.55473, -117.9111 48.55591, -117.9086 48.55431, -117.9079 48.55791, -117.907 48.55792, -117.907 48.55612, -117.9043 48.55612, -117.9043 48.55476, -117.903 48.55476, -117.903 48.55428, -117.9019 48.55427, -117.8917 48.55449, -117.8914 48.54817, -117.8874 48.54812, -117.8881 48.54722, -117.8866 48.54685, -117.8821 48.54722, -117.8821 48.5509, -117.8803 48.5507, -117.8802 48.54733, -117.8746 48.5474, -117.8742 48.5423, -117.867 48.54231, -117.8669 48.54368, -117.8632 48.54371, -117.8632 48.54185, -117.8631 48.53637, -117.8714 48.53631, -117.884 48.5339, -117.8854 48.53476, -117.8854 48.53292, -117.891 48.53309, -117.8942 48.53292, -117.8922 48.53394, -117.8958 48.53552, -117.8985 48.53485, -117.8984 48.53239, -117.8984 48.53225, -117.9004 48.53224, -117.9004 48.53091, -117.8984 48.53095, -117.8985 48.52946, -117.9031 48.52916, -117.9043 48.53221, -117.9065 48.53218, -117.908 48.53269, -117.9081 48.53533, -117.9101 48.5353, -117.9099 48.53701, -117.911 48.53969, -117.9137 48.53967, -117.9193 48.53968, -117.9193 48.54331, -117.9139 48.5433, -117.9138 48.54536, -117.9138 48.5469, -117.9138 48.55052, -117.9183 48.55348, -117.9186 48.55327, -117.9226 48.55059, -117.9255 48.55058, -117.9305 48.55783, -117.9252 48.55803, -117.9343 48.56411, -117.9361 48.5663, -117.9361 48.56797)))"
5314380,"Concrete town, Washington",53057,3,801,"MULTIPOLYGON (((-121.7662 48.53769, -121.7661 48.54184, -121.7645 48.54181, -121.745 48.54162, -121.7445 48.54247, -121.7435 48.54338, -121.7444 48.54517, -121.7443 48.55064, -121.7413 48.55064, -121.7391 48.55064, -121.7394 48.53985, -121.7343 48.53989, -121.7339 48.53507, -121.7339 48.53374, -121.7382 48.53315, -121.7397 48.53447, -121.7442 48.53446, -121.7436 48.53265, -121.7473 48.53261, -121.7473 48.53083, -121.7499 48.53084, -121.75 48.52776, -121.754 48.52676, -121.7556 48.52555, -121.7554 48.5291, -121.7645 48.52919, -121.7645 48.53142, -121.7661 48.53143, -121.766 48.53695, -121.7661 48.53729, -121.7661 48.53755, -121.7662 48.53762, -121.7662 48.53769)))"
5314870,"Cosmopolis city, Washington",53027,4,1638,"MULTIPOLYGON (((-123.7902 46.94537, -123.7891 46.94809, -123.789 46.95518, -123.7812 46.9558, -123.7812 46.95887, -123.7836 46.95884, -123.7835 46.96228, -123.7784 46.96252, -123.7784 46.96365, -123.7754 46.96299, -123.7732 46.9625, -123.7572 46.96242, -123.7572 46.9592, -123.752 46.95915, -123.752 46.95502, -123.7572 46.95508, -123.7572 46.95141, -123.7626 46.95147, -123.7626 46.94901, -123.7616 46.94834, -123.7626 46.94783, -123.7723 46.94792, -123.7746 46.94478, -123.7746 46.94303, -123.7784 46.94303, -123.7785 46.94442, -123.7891 46.94447, -123.7902 46.94537)))"
5316795,"Davenport city, Washington",53043,8,1703,"MULTIPOLYGON (((-118.1506 47.66917, -118.1483 47.66917, -118.1483 47.67189, -118.1499 47.67189, -118.1498 47.67355, -118.144 47.67734, -118.141 47.67733, -118.141 47.66832, -118.1426 47.66644, -118.1506 47.66645, -118.1506 47.66917)), ((-118.1753 47.65234, -118.1732 47.65381, -118.1642 47.65731, -118.1625 47.65732, -118.1598 47.65731, -118.1597 47.66095, -118.1624 47.66095, -118.1623 47.66454, -118.1574 47.66095, -118.1517 47.66095, -118.1517 47.65727, -118.1498 47.65725, -118.1464 47.65726, -118.1464 47.66173, -118.1464 47.66463, -118.1439 47.66464, -118.141 47.66455, -118.141 47.65961, -118.1423 47.65961, -118.1423 47.66049, -118.1447 47.66049, -118.1446 47.65767, -118.1436 47.65725, -118.141 47.65724, -118.141 47.65552, -118.1409 47.65477, -118.1403 47.65356, -118.1395 47.65391, -118.1372 47.65372, -118.1394 47.64999, -118.1403 47.64998, -118.141 47.65, -118.141 47.64275, -118.1523 47.64274, -118.1597 47.64272, -118.1625 47.64273, -118.1625 47.65216, -118.1636 47.6534, -118.1752 47.65105, -118.1753 47.65234)), ((-118.1765 47.6445, -118.1732 47.64452, -118.1733 47.64273, -118.1765 47.64273, -118.1765 47.6445)))"
5316970,"Dayton city, Washington",53013,8,2448,"MULTIPOLYGON (((-117.9925 46.31161, -117.9912 46.31482, -117.9932 46.31521, -117.9915 46.31599, -117.9914 46.32214, -117.9914 46.32421, -117.99 46.3242, -117.9852 46.3264, -117.9809 46.32765, -117.9806 46.3278, -117.9749 46.32779, -117.9752 46.32828, -117.9728 46.32783, -117.9731 46.32581, -117.9725 46.3242, -117.9716 46.3242, -117.9697 46.32414, -117.9702 46.31872, -117.9684 46.31725, -117.9695 46.31711, -117.9653 46.3168, -117.9608 46.31692, -117.9608 46.31481, -117.9638 46.31366, -117.965 46.31415, -117.965 46.31322, -117.9598 46.31321, -117.9598 46.30872, -117.9582 46.30625, -117.9598 46.306, -117.9598 46.30417, -117.9597 46.30409, -117.9611 46.30397, -117.9622 46.30609, -117.9636 46.30609, -117.9636 46.3047, -117.965 46.30472, -117.965 46.3061, -117.9703 46.30615, -117.9703 46.30959, -117.9754 46.30962, -117.9754 46.31329, -117.9859 46.31334, -117.9913 46.30961, -117.9913 46.30765, -117.9948 46.31042, -117.9925 46.31161)), ((-118.0023 46.31685, -118.0011 46.31704, -118.0014 46.31612, -118.0017 46.3161, -118.0016 46.3152, -118.0049 46.31505, -118.0023 46.31685)))"
5317320,"Deer Park city, Washington",53063,2,4383,"MULTIPOLYGON (((-117.4849 47.95406, -117.4851 47.95561, -117.4871 47.95557, -117.4872 47.9571, -117.4838 47.95716, -117.4841 47.96028, -117.48 47.96025, -117.4798 47.96885, -117.4745 47.9688, -117.4745 47.96742, -117.4719 47.96741, -117.4719 47.96385, -117.4691 47.96383, -117.4691 47.96013, -117.4637 47.9601, -117.4637 47.96484, -117.4583 47.9648, -117.4583 47.97464, -117.4365 47.97436, -117.4366 47.9853, -117.4257 47.98519, -117.4257 47.98155, -117.4039 47.98143, -117.404 47.9887, -117.3929 47.98868, -117.3928 47.97072, -117.3928 47.97054, -117.4041 47.97057, -117.4041 47.95977, -117.4041 47.95962, -117.4288 47.95975, -117.4288 47.95437, -117.4338 47.95439, -117.4392 47.95438, -117.4391 47.95078, -117.4418 47.95081, -117.4418 47.94994, -117.4445 47.94996, -117.4445 47.94728, -117.4499 47.94723, -117.4499 47.9454, -117.454 47.94537, -117.4539 47.94363, -117.455 47.94358, -117.4552 47.94172, -117.4715 47.9416, -117.4715 47.9398, -117.4745 47.93977, -117.4874 47.95404, -117.4849 47.95406)))"
