city_fips,city_name,cty_fips,rucc,y2020,geometry_wkt
5311475,"Chehalis city, Washington",53041,4,7439,"MULTIPOLYGON (((334420.2 -34531.31, 334648.6 -34581.56, 334695.3 -34282.75, 334855.5 -34001.92, 334807.4 -33910.02, 334656.4 -33956.84, 334584.8 -33898.44, 334586.7 -33560.22, 334871.1 -33299.23, 335297.5 -33444.66, 335360.1 -32697.46, 335421.4 -32635.1, 335909.2 -32593.32, 336039.4 -32475.37, 336312.4 -32441.59, 336444.8 -32392.66, 336452.4 -32797.87, 336681.1 -32808.12, 336937.6 -32013, 336958.8 -32014.03, 337524.3 -32029.78, 337529.9 -31729.94, 337674.8 -31733.82, 337704.5 -31802.94, 337870.8 -31806.52, 337864 -32049.38, 338064.5 -32068.58, 338020.8 -33262.6, 338004.5 -33657.03, 337217.7 -33628.21, 337200.2 -34177.45, 337176.1 -34934.19, 337508.5 -35240.82, 337967 -35253.34, 337954.5 -35736.09, 338361.1 -35746.04, 338758.7 -35668.06, 338752.5 -36059.44, 337952.9 -36027.37, 337946.6 -36128.64, 338161.5 -36140.56, 338027.5 -36333.65, 338342 -36333.17, 338591.1 -36444.67, 338577.3 -36859.54, 338835.9 -36984.53, 339187.1 -36581, 339515.3 -36623.21, 338941.3 -37055.71, 338844 -36988.87, 338837.3 -37150.2, 339053 -37362.32, 339153.2 -37260.83, 339307.5 -37412.43, 339093.9 -37540.3, 339087.2 -37702.53, 339340.3 -37707.88, 339337.2 -37845.17, 339513.2 -37850.07, 339502 -38496.16, 338800.9 -38479.58, 338791.6 -38224.48, 338887.3 -38174.15, 338531 -38091.32, 338543.6 -37848.61, 338393.8 -37810.13, 338003 -37780.05, 337907.8 -37658.07, 337905.3 -37712.95, 337902.1 -37784.94, 337368.9 -37264.35, 337108.4 -37313.55, 337089 -37800.78, 336971.1 -37865.15, 336852.2 -38254.08, 336754.3 -38316.89, 336652.6 -38337.1, 336535.6 -38452.76, 336503 -38211.36, 336496.5 -37791.6, 336545.5 -37615.09, 336530.8 -36816.67, 336423.5 -36813.25, 336404.4 -36491.36, 336294.4 -36407.54, 335845.8 -36396.39, 335776.1 -36450.51, 335689.3 -36473.68, 335581.8 -36393.03, 335199.3 -36177.11, 335187.1 -35987.78, 335260.1 -35739.32, 335357.5 -35347.93, 335206.9 -35297.11, 334942.5 -35384.92, 334820.7 -35345.02, 334810.9 -35172.1, 335036.9 -34997.79, 334907.1 -34638.2, 334831.4 -34654.98, 334739.9 -34922.72, 334603.1 -34961.37, 334315.9 -34792.12, 334420.2 -34531.31)))"
5311615,"Chelan city, Washington",53007,3,4222,"MULTIPOLYGON (((566412.7 96533.05, 566396.8 96881, 566242.1 97006.64, 566518.8 97032.51, 566638.8 96765.82, 567026.1 97162.6, 567031 97010.21, 566570 96529.86, 566577.4 96256.86, 566188.7 96219.69, 566412.7 96533.05)), ((555702.2 96386.88, 555745.2 96351.83, 555800.3 96517.59, 555875.1 96518.65, 556171.2 96522.86, 556164.9 96824.57, 556432.9 96829.3, 556430.8 96536.19, 556815.2 96527.63, 556950.5 96569.55, 557364.3 96495.38, 557365.4 96153.26, 557754.1 96156.37, 557834.3 95985.06, 557839.9 95765.63, 558136.9 95773.62, 558154.6 96158.96, 558527.4 96164.18, 558544.4 96164.46, 558957.2 96170.23, 558958.9 95950.32, 559241.9 95799.45, 561336 95805.81, 561383.6 95630.09, 561392 94990.17, 561784.6 94945.12, 561789.7 94753.7, 561618.1 94590.2, 561629.2 94584.2, 562188.3 94585.32, 562186.4 94400.84, 562189.5 94181.27, 563393.8 94188.73, 563397.8 93932.37, 563769.9 93985.4, 564187.7 94215.54, 564190.2 94077.69, 564304.5 94077.63, 564300.9 94279.95, 564345.4 94308.14, 564384.8 94249.98, 564308.6 93621.69, 563964.5 93217.91, 563679.3 92620.89, 563614.2 92601.61, 563434.8 92592.96, 563604.2 92386.79, 563713.3 92347.52, 563927.3 92334.88, 563991.9 92252.87, 563764.2 92183.53, 563921.7 92006.26, 563732.4 91925.11, 563651.3 92027.84, 563433.3 91861.76, 563234.1 91802.53, 563222.8 92180.78, 563032 92283.88, 563091.6 92498.12, 563224.3 92336.02, 563234 92832.03, 563035.3 92959.38, 563006.3 93090.72, 562618 93064.8, 562327.6 93354.19, 561962.5 93350.69, 561807 93300.99, 561814.2 93135.62, 562040.9 93177.3, 562000.9 92686.87, 561821.1 92548.28, 561628.8 92547.67, 561629.8 92358.55, 561741.6 92357.08, 561751.2 91746.53, 560222.3 91756.81, 560228.9 91351.05, 558622.2 91322.91, 558565.8 91726.4, 558592.4 92041.33, 558508.9 92229.83, 558297 92259.6, 558157.9 92592.42, 557995 92699.52, 558277.6 92756.74, 558429.4 92605.73, 558350.6 92920.93, 557804 92905.08, 557801.4 93352.8, 558137.4 93374.53, 558361.2 93532.9, 558805.8 93342.73, 559350.1 93243.24, 559538.2 93383.39, 560392.8 93479.01, 560585.9 93624.36, 560600.3 93762.94, 560447.1 93883.86, 560035.2 94381.79, 559953.3 94444.31, 559676.2 94434.54, 559503.6 94280.76, 559169 94228.28, 558981.3 94368.57, 558970.8 94895.27, 558872.9 94890.15, 558855.9 94776.23, 558667.8 94770.76, 558641.3 94431.14, 558608.8 94624.39, 558486.9 94549.76, 558320.4 94723.86, 558306.2 94907.96, 558578 94994.89, 558575.6 95352.44, 558329.3 95383.97, 558248.5 95178.34, 558136.1 95197.55, 558137.5 95029.56, 557799.4 95085.42, 557672.9 95238.37, 557563.4 95567.39, 557392.1 95732.02, 556483 95841.11, 556218.2 96094.14, 555938.3 96144.34, 555741.7 96246.17, 555758.5 96290.7, 555701.8 96336.73, 555702.2 96386.88)))"
5311825,"Cheney city, Washington",53063,2,13255,"MULTIPOLYGON (((742838.3 57528.78, 743094.7 57601.4, 743051.5 58728.29, 743243.5 58707.19, 743298.6 58892.55, 743447.3 58897.13, 743438.3 59113.08, 743840.6 59124.65, 743787.6 60330.35, 744568.6 60352.59, 744557.6 60786.11, 744559.2 61160.64, 744575 61426.6, 744646.9 61526.44, 744551.6 61599.76, 744517.4 61950.07, 744517.9 62083.74, 744923.5 62101.99, 745331.1 62005.4, 745347.9 61601.61, 745749.3 61619.74, 745740 62322.53, 746136.1 62344.13, 746168 61641.42, 746383.3 61652.46, 746389.9 61370.09, 746555.9 61377.04, 746559.8 61217.85, 746820.2 61208.57, 746530.3 60793.39, 746394.4 60545.24, 746425.4 60360.16, 746828.6 60418.95, 746835 60207, 746840 60040.3, 747589.6 60059.26, 747606.2 59724.34, 747297.5 59264.14, 747049 58841.47, 746804.4 58832.04, 746583.8 58502.5, 746267.7 58741.89, 745874.9 58795.31, 745891 58392.72, 745142.3 58359.77, 745173.4 58566.18, 745114.4 58679.42, 744774.7 58358.25, 743127.5 56835.07, 743114.2 57143.08, 743081 57116.54, 742861.1 56970.01, 742838.3 57528.78)))"
5312140,"Chewelah city, Washington",53065,2,2470,"MULTIPOLYGON (((729331.8 146577, 729735.6 146586, 729697.8 147408.9, 730113.8 147111.6, 730098.8 147446.5, 729761.5 147431, 729688.3 147528.1, 729679 147821.6, 730272.8 147858.9, 730267.1 147997, 730592 147849.1, 730604.8 147679.2, 730715.1 147792.5, 730901.4 147706.6, 730891.7 147949.9, 731035.6 147956.6, 731058 147854.3, 731110.6 147707.8, 731123.1 147601.2, 731312.7 147515.1, 731307.1 147711.3, 731452 147718.2, 731456.4 147601.5, 731636.1 147608.3, 731706.4 147735.1, 731713.7 147534.9, 732113.7 147550.7, 732129.8 147146.4, 732532 147168.7, 732549.4 146759.4, 732351.4 146751.5, 732365.2 146338.4, 732164.9 146328.5, 732181.6 145939, 731921.6 145925.4, 731383.8 145899, 731343.5 145804.7, 731200.1 145887, 730572.6 145842.2, 730562.5 146229.8, 730134.3 146188.2, 729465.5 146120.9, 729416.5 146151.7, 729350.4 146151.4, 729348.7 146192.8, 729331.8 146577)), ((727199 149845.8, 727630.2 150025.3, 727874.9 150033.3, 727859.5 150382.6, 727727.5 150451.2, 727456.7 150592.2, 727430 151199.6, 727810.7 151493.1, 727804.6 151629.9, 729048.8 151676.2, 729096.3 151413.4, 729422.1 150810.2, 729434.7 150101.8, 728488.3 150060.7, 728496.1 149772.7, 727980 149743.7, 727859.4 149678.6, 727358.2 149630.8, 727171.9 149701.2, 727199 149845.8)))"
5312630,"Clarkston city, Washington",53003,3,7161,"MULTIPOLYGON (((789345.6 -57027.94, 789388.9 -56678.12, 789451.1 -56630.54, 789900.7 -56410.22, 789928.2 -56644.12, 790134.3 -56630.44, 790137.8 -56690.06, 790340.1 -56670.55, 790365.8 -56265.03, 790557.4 -56239.91, 790914.9 -56318.52, 791586.3 -56646.82, 791588.9 -56700.03, 791602 -56714.94, 791854.1 -57001.92, 791934.5 -57227.52, 791937.7 -57236.66, 792020.9 -57469.98, 792001.2 -58395.71, 791959.2 -58577.75, 791771.8 -58589.96, 791525.6 -58865.2, 791527.3 -59099.59, 791366.6 -59136.46, 791383.4 -59478.55, 791030.5 -59615.62, 790940.1 -59452.28, 790681.7 -59505.51, 790578.1 -59448.04, 790584.9 -59583.75, 790534.3 -59582.68, 790524.9 -59422.15, 790240.7 -59405.6, 790214.8 -59365.67, 790265.2 -59284.04, 790167 -59290.42, 790259.4 -59128.35, 790249.2 -58931.11, 790143.7 -58873.39, 790139.8 -58794.86, 790242 -58789.85, 790226.5 -58489, 790137 -58291.32, 790169.1 -57957.63, 790196.8 -57900.16, 790181.3 -57584.84, 789380.1 -57624.11, 789368.8 -57423.15, 789363.1 -57364.42, 789345.6 -57027.94)))"
5312945,"Cle Elum city, Washington",53037,4,2157,"MULTIPOLYGON (((495782.2 21880.61, 496603.2 21888.75, 496606 21222.65, 496379.2 21235.91, 496381 21068.13, 496146.8 21188.36, 495780.5 21455.12, 495782.2 21880.61)), ((494855.3 20642.78, 494872 20636.87, 494976.6 20591.64, 494976.8 20253.65, 494935.3 20255.8, 494861.7 20336.47, 494833.1 20565.2, 494855.3 20642.78)), ((492952 21011.01, 494219 20629.81, 494515.2 20472.54, 494568.3 20199.42, 494499.9 20201.38, 494457.3 20212.09, 494439.9 20220.56, 494414.6 20235.26, 494408.7 20245.49, 494407.6 20272.73, 494345.7 20415.33, 494067.4 20394.7, 493795.3 20549.53, 493353.2 20694.44, 493006.5 20692.74, 492952 21011.01)), ((486185.3 21189.99, 486331.2 21421.8, 486824.6 21658.26, 487211.3 21525.54, 487446.3 21574.84, 488591 22434.37, 488721.4 22601.34, 488761.8 23004.63, 489016.1 22884.4, 488906.8 22697.27, 489356.9 22439.82, 489812.9 22571.09, 489894 22761.18, 490030.2 22668.33, 490283.8 22709.93, 491067.3 22714.24, 492596.7 22689.08, 492574 22578.93, 492792 22354.29, 493203.5 22218.6, 493203.8 22365.91, 493865.5 22365.4, 493992.6 22158.58, 493775.6 22101.77, 493770.2 21992.82, 493649.7 22006.85, 493517.1 21881.47, 493634.5 21942.49, 493760.7 21880.42, 494209.4 21869.18, 494220.8 21490.37, 494453.1 21448.22, 494343.4 21355.16, 494358.7 21185.26, 494567.2 21060.53, 494782.5 21063.23, 494780.3 20856.65, 494925.3 20795.49, 494855.3 20642.78, 494781.6 20465.4, 494726.2 20389.73, 494547.3 20509.98, 494155.6 20674.46, 494154.7 20881.93, 493952.8 20888.25, 493954.3 21070.7, 493673.3 21082.67, 493533.7 20998.21, 493547.2 21084.48, 492784.9 21096.82, 492203.9 21113.02, 492189.6 21103.15, 491730.5 21102.34, 491737.2 20609.12, 491293.5 20604.09, 491295.4 21073.28, 491242.4 21312.18, 491335.4 21297.92, 491201.4 21461.67, 490787.9 21538.03, 490529.5 21661.85, 490521.9 21608.72, 490522.8 21484.42, 490351 21560.19, 490255.7 21578.58, 490224.5 21653.46, 490160.5 21659.8, 488027.5 20703.94, 487831.8 20636.31, 487485.8 20575, 487047.2 20533.04, 486237.7 20453.17, 486139.5 21021.99, 486185.3 21189.99), (491519.8 22307.64, 491593.7 22301.97, 491711.7 22515.05, 491694.2 22515.3, 491585.9 22516.79, 491519.8 22307.64), (492572.3 21895.94, 493101.6 21891.51, 493105.3 22089.74, 492835 22007.79, 492573.6 21922.73, 492572.3 21895.94)))"
5313785,"Colfax city, Washington",53075,4,2782,"MULTIPOLYGON (((770179.4 -1468.371, 770352.7 -1561.883, 770621 -1550.16, 770622 -1609.436, 770353.2 -1623.746, 770352.2 -1568.697, 770176.3 -1476.418, 770179.4 -1468.371)), ((762482.8 -5880.182, 762802.2 -5958.135, 763384.4 -5930.881, 763395.2 -6144.087, 763824 -6190.022, 763841.8 -6054.993, 764167.9 -6211.705, 764359.2 -6150.986, 764506.8 -5649.15, 764671.4 -5265.967, 764857.6 -5062.777, 765022.2 -4969.183, 765031.5 -5018.405, 765217 -5007.562, 765288.2 -4949.022, 765361.5 -4999.124, 765352.7 -4803.076, 765466.1 -4734.72, 765521.1 -4550.808, 765758.1 -4469.164, 765743.1 -4145.955, 765894.3 -4140.987, 766233.2 -3689.177, 766130.1 -3110.089, 766304.8 -3098.363, 766330.6 -2921.777, 766152.2 -2835.503, 766111.1 -2685.442, 766205.3 -2670.81, 766226.5 -2370.56, 766257.6 -2574.162, 766408.9 -2568.17, 766413.9 -2717.312, 767593.5 -2649.619, 767559.5 -1419.16, 768379.3 -1373.296, 769071.8 -1369.451, 769502.8 -1345.952, 769439.2 -1470.204, 769452 -1700.012, 769288.8 -2195.036, 769186.8 -2283.202, 769217.2 -2692.628, 768418 -2748.236, 768422.3 -3009.933, 767677.7 -3042.902, 767732.7 -3808.155, 767298.7 -3710.219, 766972.2 -3674.355, 766984.8 -4153.716, 766863.5 -4077.548, 766785 -4242.066, 766855.7 -4294.051, 766604.5 -4553.918, 766187.9 -4945.833, 766206.3 -5362.938, 765660.4 -5391.276, 765645.7 -5178.018, 765374.6 -5360.487, 764989.5 -5446.031, 765012.2 -5847.801, 764994.5 -6712.856, 764781.6 -6724.816, 764794 -7051.703, 765104.1 -7052.936, 764955.8 -7096.26, 764613.2 -7336.342, 764619.7 -7533.495, 765021.9 -7513.767, 765136.9 -7579.021, 765037.2 -7754.377, 765205.2 -7718.842, 765850.6 -8274.387, 765396 -8302.109, 765391.6 -8213.489, 765067.3 -8233.058, 765071.9 -8326.01, 764522.8 -8367.73, 764455.4 -8518.915, 764250.1 -8534.181, 764148.2 -8389.184, 764025.9 -8397.142, 763974.4 -8552.391, 763563 -8756.55, 763523.1 -8856.064, 763411.6 -8816.443, 763063.5 -8871.474, 763039.4 -8463.862, 763645.7 -8427.276, 763699.5 -8356.297, 763667.4 -8014.713, 763714.7 -7830.832, 763798.4 -7826.288, 763776.7 -7434.707, 763575.8 -7431.722, 763592.4 -7271.152, 763598.6 -7270.982, 763757.2 -7082.541, 763740.9 -6789.217, 763800.5 -6359.144, 763666.6 -6378.192, 763398 -6223.655, 763032.6 -6261.325, 762812.7 -6400.078, 762800.4 -6188.716, 763000.2 -6198.557, 762996.9 -6069.489, 762560.3 -5953.838, 762482.8 -5880.182), (764535.9 -7241.217, 764670.8 -7272.858, 764607.6 -7059.79, 764653 -6714.93, 764533.4 -6724.896, 764535.9 -7241.217)))"
5313855,"College Place city, Washington",53071,3,9902,"MULTIPOLYGON (((686093.8 -103392.3, 686884.3 -102937.4, 687296.5 -102801.5, 687374 -102779.7, 688033.5 -102748.3, 688037.3 -102873.8, 688278.8 -102865.3, 688275.5 -102739.5, 688479.9 -102732.6, 688773.2 -102722.3, 688766.6 -102471.8, 688579.3 -102445.1, 688578.2 -102396, 688471.3 -102428.3, 688611.8 -102220.2, 688760.4 -102215.8, 688763 -102326.9, 688836.5 -102303.8, 689019.5 -102067.6, 689056.7 -102127.5, 689278.8 -102118.9, 689278.7 -102105.9, 689999.9 -101956.5, 690002.4 -101471, 690275.5 -101516.4, 690292 -101463.8, 690506.4 -101457.1, 690507.8 -101506.2, 690514.6 -101753.5, 690517.1 -101784, 690507.9 -101787, 690361.4 -101833.3, 690623.7 -102290.5, 690883.8 -102753.3, 690488.7 -102818.4, 690455.7 -102803.6, 690462.1 -103013.4, 690628.5 -103007.9, 690910.6 -102859.4, 690927.4 -102854, 691115.7 -103195.9, 691270.3 -103460.6, 691311.9 -103506.3, 691296.5 -103518.8, 690941.6 -103817.6, 690947.9 -104011.3, 690953.9 -104196.5, 690954.3 -104209.5, 690881.6 -104256, 690726 -104269.1, 690553.5 -104414.7, 690512.8 -104395.9, 690562.2 -104687.3, 689866.9 -104730.8, 689470.2 -105090.7, 689443.9 -105129, 689354.3 -105229.5, 688544.6 -105253.1, 688542.5 -105158.3, 688141.1 -105170.4, 687989.8 -105245.7, 687985 -105109.1, 688139.9 -105104.4, 688135.5 -104862.7, 688377.5 -104757.1, 688332.2 -104464.5, 688626.8 -104342.4, 689334.4 -104268.7, 689334.5 -104262.1, 689334.7 -104219.9, 689083 -104055.5, 689050.1 -104072.2, 688785.3 -104224.1, 688620.8 -103728.7, 688512 -103829.7, 688508.6 -103666.7, 688718 -103457.9, 688725.6 -103330.4, 688560.2 -103404.7, 688316.6 -103422.5, 688312.4 -103274.4, 688100.3 -103323.2, 688095.8 -103553.5, 686096.8 -103621.2, 686093.8 -103392.3), (688757.6 -103734, 688916.4 -103790.7, 688898.4 -103605.9, 688808.8 -103548.1, 688811.2 -103653.2, 688757.6 -103734), (688841.7 -102450.1, 688870.6 -102449.2, 688869.7 -102404.7, 688840.8 -102405.8, 688841.7 -102450.1), (690178 -102274, 690183.8 -102273.4, 690258.1 -102271.2, 690245.2 -102038.7, 690192.7 -102024.8, 690187 -102153.3, 690127.5 -102095.2, 690178 -102274), (690327 -103876.8, 690418.8 -103844.9, 690472.9 -103868.4, 690451.9 -103757.8, 690354.1 -103806.5, 690313.7 -103856.5, 690327 -103876.8), (690936.9 -103669.8, 691029.6 -103640.6, 691057.3 -103615.2, 691054.9 -103541.4, 691008.2 -103543.1, 691003.2 -103429.3, 690957.6 -103456.1, 690958.1 -103514.3, 690932.6 -103533.5, 690936.9 -103669.8)), ((686101.8 -104023.7, 687704.2 -103971, 687723.6 -104772.9, 687212.7 -104792.2, 686917.2 -104927.2, 686897.2 -104407.8, 686112.8 -104434, 686101.8 -104023.7)))"
5314170,"Colville city, Washington",53065,2,4917,"MULTIPOLYGON (((718180 177037.8, 718478.6 177052.6, 718497.4 176744.1, 718368.8 176735.4, 718529.4 176252.9, 718391.8 176246, 718368 176718.5, 718239.1 176776.1, 718180 177037.8)), ((714991.8 178097.3, 715193.8 178043.6, 715214.9 177988.6, 715221 177883, 715238.9 177652.1, 715145.1 177673.8, 715015.4 177666.6, 714991.8 178097.3)), ((713763.8 178359, 714050.5 178345, 714160.8 178479.1, 714178.5 178124.7, 714061.7 178065.1, 714474.8 177979.6, 714599.1 177693.7, 714603.4 177750.9, 715015.4 177666.6, 714924 177446.4, 714996.5 177149.9, 715173.6 176906.1, 715300.4 177043.9, 715406.3 176947.5, 715659.7 177088.4, 715851.8 176918.2, 715887 177320, 715955.1 177323.2, 715965.5 177123.9, 716159.7 177131.6, 716165 176979.8, 716265.9 176983.6, 716267.6 176930.6, 716347.2 176932.2, 717098.4 176985.8, 717146.8 176283.8, 717443.1 176289.7, 717397.9 176188, 717508.4 176150.6, 717839.6 176205.2, 717824.9 176614.2, 717954.2 176596.4, 717977.3 176223, 718391.8 176246, 718444.4 175681, 718975 175702.1, 718971.9 175854.6, 719248.2 175868.7, 719257.5 175662.1, 719285 175052.7, 718673.1 175023.1, 717752.1 174719, 717647.8 174810.8, 717656.7 174606.7, 717244.6 174609.3, 717008.3 174581.6, 717146.8 174700.6, 716875.9 174865.8, 716682.1 174783.9, 716695.4 174511, 716696.2 174495, 716552.9 174488.6, 716559.6 174340.7, 716703.2 174351.2, 716703.2 174184.9, 716362.7 174138.3, 716267.1 174474.7, 716103.2 174464.9, 715987.8 174517, 715969.3 174810, 715820.4 174801.8, 715829.5 174992.5, 715740.6 175287.1, 715540.4 175277.3, 715126.5 175262.4, 715106.2 175665.9, 715509.6 175679.6, 715506 175908.9, 715498.2 176079.9, 715484.4 176482.5, 715139.5 176798.7, 715117.3 176774, 714837.2 176466, 714623.7 176456.7, 714221.2 177247.6, 714613.7 177284.9, 713916.6 177935.7, 713772.3 178173.6, 713763.8 178359)))"
5314380,"Concrete town, Washington",53057,3,801,"MULTIPOLYGON (((431117 171385, 431127.7 171846.2, 431245.3 171841.5, 432683 171803.1, 432725.1 171897.4, 432796.3 171997.4, 432731.7 172197.5, 432748.2 172806, 432967.9 172802.8, 433130.6 172800.9, 433098 171601.8, 433475.5 171601.3, 433493 171065.2, 433497.4 170917.6, 433178.2 170855.1, 433070.9 171003.4, 432731.7 171006.6, 432778.1 170804.8, 432506 170804, 432503 170605.9, 432309.1 170609.3, 432298.9 170266.6, 432001.7 170159.4, 431884.2 170025.9, 431903.7 170420.9, 431225.4 170439, 431228.5 170686.5, 431113.9 170689.4, 431126 171302.9, 431118.6 171340.3, 431119.8 171370, 431116.8 171377.7, 431117 171385)))"
5314870,"Cosmopolis city, Washington",53027,4,1638,"MULTIPOLYGON (((274907.4 -1748.95, 275003.1 -1450.536, 275037.9 -663.0906, 275634.3 -616.8803, 275647.1 -275.5553, 275464.2 -271.5497, 275484.4 110.1061, 275879 121.8007, 275882.4 247.2903, 276103.1 165.6314, 276268.9 104.4351, 277484.5 48.75347, 277471 -308.3436, 277873.1 -328.8427, 277856.2 -788.3982, 277453.7 -766.214, 277438.3 -1174.309, 277028.5 -1151.485, 277018.3 -1425.258, 277091.6 -1502.71, 277012.4 -1556.439, 276276 -1517.67, 276088.5 -1859.991, 276083.4 -2054.629, 275791.5 -2043.791, 275794 -1889.116, 274986.6 -1852.579, 274907.4 -1748.95)))"
5316795,"Davenport city, Washington",53043,8,1703,"MULTIPOLYGON (((701431.1 77911.37, 701604 77916.95, 701595.6 78219.48, 701475.5 78214.62, 701473.7 78399.68, 701891.8 78836.24, 702118.5 78842.84, 702152.5 77841.78, 702038.1 77628.41, 701439.5 77608.84, 701431.1 77911.37)), ((699642.9 75976.88, 699794.5 76145.76, 700457.2 76557.75, 700585 76562.97, 700789 76569.05, 700775.6 76973.53, 700574.6 76966.99, 700567.1 77366.11, 700952 76979.66, 701377 76994.35, 701390.4 76586.2, 701538.2 76588.91, 701791.5 76598.75, 701775.2 77095.24, 701764.6 77417.49, 701948 77424.68, 702167.6 77422.35, 702186.7 76873.78, 702092.4 76870.93, 702089.6 76968.51, 701907 76962.23, 701925.8 76648.39, 702003.3 76605.04, 702196.5 76610.24, 702202.8 76419.34, 702217.5 76336.64, 702264.5 76203.12, 702324.5 76244.49, 702494.2 76228.74, 702347.9 75809.32, 702279.3 75805.58, 702224 75805.99, 702255.5 75000.76, 701408.1 74970.27, 700850.9 74948.65, 700636 74941.41, 700605.3 75990.19, 700514.8 76124.33, 699652.1 75833.69, 699642.9 75976.88)), ((699584 75101.78, 699825.2 75112.45, 699831.5 74914.42, 699590.2 74905.64, 699584 75101.78)))"
5316970,"Dayton city, Washington",53013,8,2448,"MULTIPOLYGON (((718869.6 -72504.64, 718951.2 -72144.19, 718800.6 -72106.8, 718928.5 -72015.61, 718905.7 -71331.52, 718898.3 -71101.55, 719008.3 -71098.16, 719369.3 -70840.65, 719692.5 -70689.79, 719714.3 -70671.85, 720156.6 -70656.43, 720130.3 -70602.77, 720319.1 -70646.16, 720305.3 -70871.24, 720352.1 -71049.11, 720427.1 -71045.88, 720568.6 -71047.62, 720555.2 -71650.93, 720696 -71809.27, 720617.4 -71828, 720940.4 -71850.24, 721282.5 -71824.01, 721294 -72058.17, 721070.2 -72195.16, 720972.1 -72143.96, 720975.6 -72246.77, 721378.4 -72233.4, 721399.6 -72732.49, 721531.7 -73001.87, 721410.5 -73034.55, 721414.5 -73238.05, 721420.2 -73246.86, 721318.5 -73264.23, 721220.2 -73031.53, 721115.3 -73035.22, 721122.1 -73190.32, 721015.2 -73192.08, 721009.3 -73038.29, 720594.9 -73047.83, 720582.2 -72666.27, 720190.9 -72677.59, 720173.1 -72268.96, 719368.3 -72293.8, 718965.5 -72724, 718974.2 -72941.01, 718698 -72643.51, 718869.6 -72504.64)), ((718089.2 -71949.75, 718185.2 -71925.18, 718164.3 -72028.77, 718141.1 -72031.52, 718152.9 -72131.35, 717898.2 -72157.75, 718089.2 -71949.75)))"
5317320,"Deer Park city, Washington",53063,2,4383,"MULTIPOLYGON (((750004.5 111514.5, 749988.8 111686, 749833.6 111675.1, 749821.2 111843.8, 750075.2 111861.7, 750038.1 112208, 750345.9 112217.7, 750313.5 113173, 750711.3 113184.9, 750715.2 113031.6, 750915.8 113039, 750933.6 112643.6, 751135.6 112650.9, 751158.8 112240.1, 751561.1 112254.4, 751534.8 112781, 751940.7 112793.7, 751889 113886.4, 753516.1 113927.2, 753457.1 115142, 754272.2 115166, 754291.6 114761.5, 755913.2 114820.8, 755874.7 115628.3, 756701.1 115662.9, 756796.5 113668.2, 756797 113648.1, 755956.2 113614.2, 756008.8 112414.2, 756009.7 112397.5, 754162.8 112330.1, 754194.5 111731.9, 753816.9 111717.6, 753417.9 111698.7, 753437.4 111298.9, 753237.4 111293.7, 753241.7 111197, 753041.3 111191, 753053.3 110893.4, 752652.3 110869.8, 752662.9 110666.2, 752359.2 110649.7, 752368.9 110456.5, 752286.3 110446.9, 752281.7 110240.7, 751065.9 110174.1, 751074.3 109973, 750853.2 109960.9, 749821.5 111503.8, 750004.5 111514.5)))"
