city_fips,city_name,cty_fips,rucc,y2020,geometry_wkt
1820080,"Eaton town, Indiana",18035,3,1595,"MULTIPOLYGON (((3434447 -57146.63, 3434627 -57057.59, 3433544 -54878.6, 3433201 -54200.62, 3432916 -54009.99, 3433070 -53938.29, 3433113 -54025.32, 3433274 -53899.03, 3433451 -53784.96, 3433797 -53601.98, 3433541 -53081.93, 3433709 -52992.31, 3433523 -52635.07, 3434084 -52365.4, 3434261 -52723.29, 3434443 -53088.34, 3434805 -52897.65, 3434940 -53168.9, 3435113 -53084.88, 3435153 -53323.92, 3435177 -53544.41, 3435499 -53388.32, 3435671 -53714.24, 3435622 -53737.86, 3435669 -53830.75, 3435699 -53815.57, 3435782 -53972.19, 3435498 -53978.43, 3435259 -54293.69, 3435037 -54276.93, 3435182 -54560.14, 3434822 -54736.2, 3436082 -57250.04, 3436540 -57023.9, 3437241 -58457.91, 3435814 -59191.83, 3435204 -57972.46, 3435042 -57762.42, 3434984 -57790.93, 3434988 -57701.95, 3434736 -57316.87, 3434593 -57440.57, 3434447 -57146.63)))"
1820728,"Elkhart city, Indiana",18039,3,53923,"MULTIPOLYGON (((3320951 51168.58, 3321195 51353.58, 3321521 51356.81, 3321553 51287.85, 3321699 51004.69, 3321714 50983.04, 3321799 50812.43, 3321481 50658.04, 3321358 50906.23, 3321135 50796.2, 3320951 51168.58)), ((3315291 56587.21, 3315535 56705.02, 3315590 56592.78, 3315754 56811.5, 3315970 56916.48, 3316123 56836.21, 3316202 56675.65, 3316883 57001.9, 3317611 57377.54, 3317543 57515.14, 3317772 57629.09, 3317707 57760.02, 3317537 57685.21, 3317118 57473.36, 3316937 57838.67, 3316335 57545.52, 3316245 57731.78, 3316401 57807.4, 3316312 57988.38, 3316206 57936.91, 3316027 58298.33, 3316205 58384.96, 3316385 58023.03, 3316484 58070.92, 3316751 58201.17, 3316544 58630.16, 3316762 58619.17, 3317389 58741.44, 3317532 58457.7, 3317676 58648.09, 3317605 58789.78, 3317472 58760.27, 3317418 58862.46, 3317146 58843.58, 3317302 58920.16, 3317125 59281.7, 3316002 58740.98, 3315655 58855.2, 3315530 59106.79, 3315786 59232.56, 3315667 59480.48, 3315143 59226.91, 3315079 59356.7, 3314936 59286.96, 3314932 59170.43, 3314719 59562.43, 3314933 59667.8, 3314839 59859.88, 3315032 59949.2, 3314983 60048.61, 3315032 60071.95, 3314852 60435.48, 3314766 60393.94, 3314655 60614.79, 3314664 60797.02, 3314581 60757.5, 3314489 60938.36, 3315526 61319.52, 3316121 61618.6, 3316050 61756.28, 3316282 61871.73, 3316441 61785.67, 3317673 62273.6, 3317712 62228.4, 3317740 62179.63, 3317996 61510.84, 3318077 61348.15, 3318218 61385.11, 3318498 61517.98, 3318364 61682.57, 3318401 61699.41, 3318339 61952.36, 3318120 62405.23, 3318110 62427.67, 3318161 62485.85, 3317722 63166.44, 3318146 63377.94, 3318026 63627.86, 3317878 63715.72, 3318036 63951.75, 3318165 63934.41, 3318234 63730.4, 3318450 63831.41, 3318512 63705.46, 3318348 63624.75, 3318467 63454.18, 3318551 63492.82, 3318707 63169.77, 3319029 63014.74, 3319196 63093.09, 3319121 63244.82, 3319419 63425.12, 3319195 63880.52, 3319318 63940.99, 3319443 63813.98, 3319592 63510.1, 3319840 63631.7, 3319985 63337.9, 3320080 63380.24, 3320662 63630.85, 3320926 63120.17, 3320582 62943.44, 3320651 62801.02, 3320701 62810.78, 3320926 62493.55, 3321000 62227.83, 3321355 62408.03, 3321423 62270.56, 3321789 62435.94, 3321571 62890.3, 3321851 63022.97, 3321722 63293.56, 3321837 63349.17, 3321990 63416.83, 3321677 64057.71, 3323340 64762.15, 3324077 65130.8, 3324339 64604.73, 3324702 64781.3, 3325243 63692.09, 3324877 63513.76, 3324615 64043.8, 3324168 63828.88, 3323880 63731.25, 3323966 63486.15, 3323261 63129.17, 3323414 62814.96, 3323627 62903.06, 3323879 62535.6, 3324178 62684.93, 3324409 62223.06, 3324569 62301.09, 3324647 62447.37, 3324450 62836.57, 3324620 62930.06, 3325033 62484.86, 3324631 62189.43, 3324205 61810.57, 3324336 61615.62, 3324329 61271.56, 3324084 61245.89, 3323929 61379.85, 3323791 61317.14, 3323959 61105.62, 3323985 60962.27, 3324108 61016.78, 3324735 61098.09, 3324896 60771.11, 3324864 60857.96, 3325107 60970.33, 3325001 61065.4, 3325148 61200.54, 3325278 61100.49, 3325550 61302.01, 3326081 61787.91, 3326450 62181.97, 3326333 62301.92, 3326611 62766.82, 3326704 62582.56, 3326743 62625.68, 3326784 62583.9, 3326731 62527.09, 3326877 62237.36, 3328237 62906.75, 3328564 62253.96, 3327844 61880.86, 3327979 61593.57, 3327358 61284.8, 3327585 60835.56, 3327833 60977.98, 3328015 60612.25, 3328181 60694.07, 3328463 60158.62, 3328498 60016.48, 3328871 59677.12, 3328511 59153.62, 3328566 58884.03, 3328194 58697.53, 3327905 59295.23, 3327586 59938.46, 3326854 59595.98, 3326697 59913.07, 3326307 59788.61, 3326399 59607.12, 3326159 59488.76, 3326252 59302.14, 3325751 59049.13, 3325786 58978.18, 3325693 59012.57, 3325386 58853.91, 3325430 58766.42, 3325062 58577.97, 3324757 58536.03, 3324823 58254.55, 3324673 58313.77, 3324656 58487.31, 3324475 58850.43, 3323992 58614.19, 3323973 58648.38, 3323971 58668.67, 3324021 58693.42, 3323884 58968.98, 3323833 58930.57, 3323776 58903.15, 3323896 58657.65, 3323720 58615.26, 3323774 58506.12, 3323781 58509.76, 3323794 58448.77, 3323774 58439.2, 3323799 58391.49, 3323825 58383.32, 3323952 58143.27, 3323686 58012.33, 3323613 57976.56, 3323592 57966.2, 3323571 57955.43, 3323875 57821.09, 3323772 57515.5, 3323839 57325.03, 3324044 57332.03, 3324272 57453.7, 3324662 56686.81, 3324729 56553.89, 3324839 56607.68, 3324931 56425.87, 3324828 56374.53, 3324855 56314.82, 3324991 56051.36, 3325078 56001.21, 3325301 55881.72, 3326499 55436.42, 3326519 55427.26, 3326939 55186.01, 3327003 55312.01, 3327207 55230.62, 3327210 55225, 3327033 55132.5, 3326710 54999.13, 3326018 54984.16, 3326019 55060.51, 3325883 55085.04, 3325534 55531.52, 3325244 55584.11, 3325233 55563.26, 3325206 55618.77, 3324795 55532.6, 3324667 55788.15, 3324536 55724.15, 3324485 55699.94, 3324317 55582.49, 3324486 55244.14, 3324479 55031.31, 3324273 54992.02, 3324272 54857.55, 3324021 54424.14, 3323786 54904.94, 3323915 54998.75, 3323976 54997.01, 3323891 55046.5, 3323757 55343.44, 3323535 55785.73, 3323350 55696.97, 3323215 55976.01, 3322851 55796.75, 3322964 55570.98, 3322836 55453.07, 3322990 55186.81, 3322874 55130.49, 3322829 55108.16, 3322851 55065.18, 3322790 55035.19, 3322804 55007.92, 3322843 54932.94, 3322757 54910.83, 3322767 54639.51, 3322861 54679.7, 3323152 54151.16, 3323378 54256.83, 3323465 54144.57, 3323274 53769.1, 3323022 53637.04, 3323202 53278.94, 3322825 53099.06, 3322734 53280.12, 3322369 53105.6, 3322039 53763.68, 3322185 53831.98, 3322372 54011.26, 3322262 54232.68, 3322060 54129.88, 3321900 54456.31, 3322009 54509.1, 3321936 54657.37, 3321753 55056.64, 3321600 55021.16, 3321547 55176.11, 3321532 55058.36, 3321450 54975.12, 3321656 54560.76, 3321646 54557.84, 3320684 54254.98, 3320839 53951.72, 3321057 53917.25, 3321026 53841.5, 3320720 53691.13, 3320970 53186.44, 3320845 53046.79, 3320921 52893.24, 3321067 52990.55, 3321133 52859.3, 3320928 52757.48, 3320893 52628.39, 3320760 52895.59, 3320644 52772.2, 3320541 52896.49, 3320436 52868.01, 3319623 52465.84, 3319252 53192.06, 3319614 53370.46, 3319411 53847.69, 3319767 53962.15, 3319591 54476.43, 3319429 54396.29, 3319405 54168.65, 3319243 54491.51, 3319455 54596.45, 3319404 54699.47, 3319722 54976.21, 3319627 55174.62, 3319511 55060.34, 3318938 54722.15, 3319034 54529.59, 3318678 54353.96, 3318592 54530.18, 3318214 54350.05, 3318079 54380.29, 3318134 54510.03, 3319509 55410.86, 3319474 55490.82, 3319237 55950.64, 3319206 55887.14, 3319178 55957.13, 3319223 55978.63, 3319186 56053.16, 3319097 56008.14, 3318911 55964.01, 3318756 56044.21, 3318692 55976.31, 3318493 55931.85, 3318173 55989.65, 3318028 56268.01, 3317846 56075.41, 3317777 56314.78, 3317860 56598.5, 3317418 56384.4, 3317348 56527.21, 3317129 56503.44, 3316805 56492.46, 3316339 56289.74, 3316277 56413.1, 3315862 56209.33, 3315925 56082.17, 3315623 55927.58, 3315443 56282.45, 3315291 56587.21), (3315268 59847.71, 3315440 59930.14, 3315371 60070.55, 3315294 60033.49, 3315228 60167.1, 3315133 60120.91, 3315268 59847.71), (3320160 53185.32, 3320525 53366.47, 3320162 54088.65, 3319963 54024.89, 3319991 53972.52, 3319799 53910.29, 3320160 53185.32), (3317794 58832.49, 3317881 58669.3, 3318030 58684.87, 3318232 58917.02, 3318496 59045.84, 3318411 59280.5, 3318759 59278.95, 3318811 59541.25, 3319123 59569.43, 3318940 59938.53, 3319164 59941.23, 3319249 59662.32, 3319479 59566.34, 3319397 59483.14, 3319631 59593.56, 3319587 59678.17, 3320017 59883.16, 3319864 60190.63, 3319852 60356.53, 3319797 60448.2, 3319672 60519.08, 3319603 60484.53, 3319466 60778.51, 3319488 60918.38, 3319363 61066.12, 3318909 61037.15, 3318490 60847.11, 3318492 60843.49, 3318160 60683.91, 3318390 60344.17, 3318488 60390.5, 3318760 59846.45, 3318574 59756.81, 3318507 59530.86, 3318461 59779.25, 3318318 59861.87, 3318121 59765.87, 3318014 59982.43, 3317859 59903.28, 3317271 60247.14, 3317433 60329.39, 3317211 60463.42, 3317032 60386.17, 3317794 58832.49), (3318304 60760.01, 3318490 60848.32, 3318463 60902.72, 3318440 60944.56, 3318409 60986.9, 3318231 60903.64, 3318304 60760.01), (3322013 54511.15, 3322125 54721.93, 3322133 54724.62, 3322195 54598.56, 3322504 54747.06, 3322464 54829.61, 3322518 54844.58, 3322468 54944.92, 3322438 55009.17, 3322355 54968.59, 3322187 55304.68, 3322033 55266.46, 3322028 55410.33, 3321882 55342.08, 3321775 55213.47, 3322018 54957.69, 3322033 54690.61, 3321940 54658.88, 3322013 54511.15), (3322013 55654.86, 3322199 55718.26, 3322115 55894.32, 3321935 55810.27, 3322013 55654.86), (3319476 61920.2, 3319721 62029.14, 3319792 61884.59, 3320160 62098.62, 3320512 62270.82, 3320315 62617.76, 3319973 62462.59, 3319649 63111.56, 3319278 62927.61, 3319599 62277.29, 3319660 62151.67, 3319419 62036.74, 3319476 61920.2), (3320073 60707.82, 3320317 60821.09, 3320398 60660.38, 3320525 60404.41, 3320563 60451.52, 3320765 60549.34, 3320837 60405.82, 3320801 60388.27, 3320792 60381.57, 3320695 60301.03, 3320601 60254.58, 3320645 60172.6, 3320750 60138.45, 3321077 60324.52, 3321082 60300.75, 3321911 60706.79, 3322028 60930.33, 3321677 61582.01, 3321017 61254.17, 3320840 61613.67, 3320782 61728.67, 3320543 61611.26, 3320498 61706.13, 3320333 61508.81, 3320048 61367.18, 3319908 61652.95, 3319671 61538.64, 3320073 60707.82), (3323049 62636.24, 3323199 62704.79, 3323271 62742.57, 3323174 63083.09, 3322938 62861.41, 3323049 62636.24), (3323274 62186.27, 3323399 62251.72, 3323380 62275.2, 3323281 62473, 3323160 62413.16, 3323274 62186.27), (3323459 61814.55, 3323551 61861.17, 3323532 61899.45, 3323606 61935.33, 3323550 62053.31, 3323382 61969.35, 3323459 61814.55), (3323549 61632.37, 3323642 61679.82, 3323570 61822.85, 3323477 61777.46, 3323549 61632.37)))"
1820800,"Ellettsville town, Indiana",18105,3,6655,"MULTIPOLYGON (((3389733 -212399.8, 3389716 -212214.6, 3389855 -212059.2, 3390043 -211976.3, 3389846 -212274.6, 3389847 -212574.5, 3389733 -212399.8)), ((3389923 -212784.8, 3389875 -212691, 3389960 -212623.8, 3390096 -212821.2, 3389992 -212863.4, 3389933 -212871.6, 3389923 -212784.8)), ((3387864 -210298.4, 3387940 -210263.4, 3388329 -210085.2, 3388503 -210456, 3388038 -210666.2, 3387864 -210298.4)), ((3386328 -212955.7, 3386494 -212877.4, 3386442 -212773, 3386363 -212809.6, 3386072 -212217, 3386173 -212168.6, 3386452 -212509.6, 3386685 -212657.8, 3386735 -212634.9, 3386376 -211903.9, 3386744 -211731.4, 3386868 -211818.9, 3386810 -211700.3, 3387119 -211554.3, 3387302 -211926.5, 3387671 -211754.9, 3387843 -212121.8, 3387728 -212176.1, 3388028 -212822.7, 3388327 -212695.5, 3388397 -212680, 3388670 -212535, 3388868 -212752.8, 3389016 -212619.5, 3388924 -212426, 3389031 -212381.9, 3389087 -212500.3, 3389285 -212415.4, 3389404 -212666.5, 3389547 -212606.8, 3389610 -212830.6, 3389670 -212806.5, 3389655 -212562.3, 3389746 -212523.3, 3389859 -212661, 3389911 -212897.3, 3389986 -213201.5, 3390220 -213147.7, 3390131 -212806.8, 3390607 -212601.1, 3390741 -212872.9, 3390853 -212823.9, 3390952 -213024.5, 3391303 -212867.2, 3391097 -212428.6, 3390979 -212438.7, 3391179 -212349.4, 3390996 -211975.5, 3391302 -211836.4, 3391476 -212214.6, 3391804 -212885.7, 3392243 -212611.8, 3392398 -212840.7, 3392642 -212727.4, 3392754 -212957.6, 3392505 -213070.7, 3392665 -213410.2, 3392476 -213630.9, 3392633 -213968.1, 3392796 -213926.7, 3393205 -213900.6, 3393294 -214084.8, 3394049 -213730.2, 3393698 -212997.3, 3394078 -212823.3, 3394257 -213195.1, 3394165 -213237.3, 3394339 -213598.5, 3394054 -213727.9, 3394262 -214168.7, 3394171 -214243, 3394319 -214277.2, 3394214 -214263.9, 3394401 -214472.3, 3394185 -214514.4, 3394017 -214426.7, 3394001 -214223.5, 3393647 -214237.7, 3393317 -214130.8, 3393399 -214262.6, 3393501 -214297.1, 3393471 -214430.8, 3393111 -214618.8, 3392918 -214220.3, 3392746 -214218.3, 3392711 -214139.5, 3392662 -214135.7, 3392445 -214211.6, 3392815 -214972.7, 3392427 -215154.9, 3392620 -215339.5, 3392347 -215452.9, 3392159 -215186.9, 3392037 -215244.8, 3391808 -214762.7, 3391551 -214327, 3391505 -214283.2, 3391571 -214268.5, 3391109 -213835.8, 3391391 -214154.6, 3391288 -214203.3, 3391220 -214171.6, 3390906 -213888, 3391013 -214202.6, 3390919 -214245.8, 3391053 -214273.7, 3391375 -214941.6, 3391623 -214832.3, 3391878 -215478.1, 3391710 -215499.1, 3391784 -215657.1, 3391401 -215823.5, 3391284 -215584.7, 3391287 -215584.4, 3390961 -214908.7, 3390198 -215249.9, 3390139 -215128.7, 3389913 -215230.7, 3389837 -215067.8, 3389310 -215309.4, 3388975 -214619.5, 3388914 -214699.2, 3388623 -214831.2, 3388436 -214436.9, 3387858 -214697.3, 3387680 -214330.3, 3388249 -214069, 3388071 -213700.7, 3387686 -213873.4, 3387359 -213195.8, 3386611 -213527.4, 3386328 -212955.7), (3388643 -214446.8, 3388847 -214355.2, 3388808 -214276.8, 3388805 -214272.3, 3388794 -214277.4, 3388603 -214362.5, 3388643 -214446.8), (3389432 -214497.6, 3389678 -214780.2, 3389916 -214673.3, 3390670 -214351.8, 3390071 -214156.8, 3389903 -214141.7, 3389980 -213860.7, 3389894 -213833.9, 3389614 -214040.4, 3389542 -213935, 3389295 -214052.1, 3389393 -214187.1, 3389306 -214225.5, 3389432 -214497.6), (3390637 -214272.5, 3390664 -214322.8, 3390802 -214295.4, 3390733 -214149, 3390604 -214203.2, 3390637 -214272.5), (3390641 -213471.8, 3390702 -213446.3, 3390602 -213411.6, 3390699 -213209.1, 3390517 -213135.3, 3390368 -213409.7, 3390641 -213471.8), (3391160 -213612.6, 3391242 -213615.2, 3391295 -213549.6, 3391273 -213422.1, 3391184 -213462.5, 3391121 -213534, 3391160 -213612.6), (3391275 -213682.1, 3391364 -213699.4, 3391489 -213645.7, 3391433 -213525.1, 3391324 -213576.7, 3391247 -213626.9, 3391275 -213682.1), (3391344 -213444.7, 3391489 -213377.3, 3391442 -213278.1, 3391322 -213334.1, 3391298 -213345.6, 3391344 -213444.7), (3391856 -213582.1, 3391974 -213845.9, 3392097 -213793.1, 3391878 -213305.1, 3391670 -213356.1, 3391856 -213582.1)))"
1820998,"Elnora town, Indiana",18027,7,631,"MULTIPOLYGON (((3369930 -267370.8, 3369566 -266514.1, 3370953 -265930.2, 3371073 -266021.1, 3371176 -266127.8, 3371313 -266763.7, 3371657 -267524, 3370887 -267862.9, 3370947 -267989.9, 3370838 -268039.3, 3370780 -267910.1, 3370499 -267917.1, 3370453 -267702.8, 3370272 -267779.9, 3370232 -267692.8, 3370211 -267702.4, 3370112 -267742.1, 3369930 -267370.8)))"
1821214,"English town, Indiana",18025,8,685,"MULTIPOLYGON (((3444550 -298491.9, 3445592 -297073.3, 3445870 -296098.6, 3445888 -295932.7, 3446228 -295521.4, 3446903 -295167.3, 3447497 -296309.8, 3447672 -296713.6, 3447448 -296929.5, 3447259 -296964.5, 3447023 -297293.8, 3446971 -297608.1, 3447066 -297700.7, 3446777 -298091.1, 3447359 -298750.6, 3447474 -298613.7, 3447985 -299050.9, 3446263 -299871.6, 3445399 -299047.2, 3444910 -299305.9, 3444550 -298491.9)))"
1822000,"Evansville city, Indiana",18163,2,117298,"MULTIPOLYGON (((3369723 -381117, 3369034 -379518.5, 3368963 -379381.3, 3368824 -379056.3, 3370027 -378593.4, 3370362 -378719.7, 3370266 -378499.3, 3370075 -378051.8, 3369511 -377981.2, 3369234 -377983, 3368970 -377384, 3368986 -377379.9, 3369595 -376787.6, 3369417 -376379.6, 3369786 -376220.3, 3369871 -376404.3, 3370198 -376264.7, 3370283 -376037.7, 3369930 -375785.9, 3369866 -375644.9, 3370258 -375538.7, 3370579 -375617.4, 3370808 -375519.4, 3370889 -375514.1, 3371391 -375312, 3371531 -375251.1, 3371560 -375237.6, 3371804 -375133, 3371813 -374779.6, 3371915 -374699.2, 3371868 -374641.9, 3371574 -374390.8, 3371539 -374321.9, 3371172 -373596.1, 3370618 -372500.3, 3370061 -371399.5, 3370539 -371192.2, 3370585 -371237.6, 3370750 -371050.3, 3370829 -370765.6, 3371083 -370523, 3371000 -370403.8, 3371182 -370327.4, 3371241 -370462.5, 3371473 -370364.4, 3371476 -370682.8, 3371701 -370712.9, 3372053 -370601.2, 3372113 -370696, 3372317 -370726.6, 3372510 -370630.7, 3372659 -370111.1, 3373293 -369790.9, 3373609 -369339.8, 3373668 -369211.4, 3373740 -369294.3, 3373840 -369004.1, 3373734 -368765.5, 3373615 -368197.9, 3373338 -368214.4, 3373403 -368185.4, 3373407 -368184.6, 3373608 -368086.4, 3373408 -367734.5, 3373845 -367542.8, 3374087 -367672.2, 3374129 -367867.3, 3374910 -367520.2, 3374986 -367317.6, 3374831 -367149.5, 3374956 -367092, 3374880 -367011, 3374629 -367043.6, 3375125 -366811, 3375154 -366516.9, 3375654 -366297.6, 3375892 -366306, 3376038 -366680.5, 3375899 -366879.3, 3375809 -367017.3, 3375824 -367162.1, 3375592 -367267.2, 3375728 -367602.1, 3375771 -368037.2, 3376021 -368633.6, 3375840 -368727.8, 3375905 -368873.7, 3375093 -369232.2, 3375049 -369371.1, 3375014 -369413.7, 3374972 -370213.7, 3376048 -369722.7, 3376296 -370284.2, 3376666 -370118.9, 3377002 -370872, 3377392 -370745, 3377425 -370913.3, 3378200 -370564.6, 3378251 -370666, 3378535 -370678.2, 3378640 -370626.5, 3378735 -370396.5, 3378639 -369758.9, 3378558 -369501.6, 3378544 -369469.5, 3378586 -369450.8, 3378739 -369419.1, 3380389 -368655.9, 3380650 -368993.1, 3380928 -369110.5, 3381000 -369268.8, 3381654 -369004.8, 3381732 -368941, 3382350 -368660.2, 3382768 -369561.2, 3382808 -369498.5, 3382833 -369546.7, 3382854 -369612.3, 3383402 -370877.7, 3383728 -371661.4, 3384081 -372366.2, 3384407 -373110.2, 3384947 -374342.4, 3385060 -374599.3, 3383386 -375401.1, 3383146 -375513.6, 3382586 -375761.8, 3382017 -376015.8, 3382092 -376185.3, 3382284 -376182.6, 3382523 -376364.8, 3382646 -376350, 3382923 -376380, 3382966 -376475.2, 3382957 -376479.4, 3382919 -376395.7, 3382845 -376429, 3382826 -376386.4, 3382699 -376444.1, 3382677 -376395.1, 3382541 -376454.9, 3382621 -376632.5, 3382576 -376652.8, 3381973 -376928, 3382362 -377771.9, 3382371 -377790.7, 3382379 -377808.4, 3382181 -377913.9, 3381892 -377986.7, 3381612 -378163.1, 3380705 -378480.3, 3380483 -378620.4, 3380183 -378932.4, 3379686 -379250.7, 3379533 -379507.1, 3379305 -379642.4, 3379129 -379671.5, 3378912 -379707.9, 3378569 -379698.9, 3377970 -379640.8, 3377823 -379707.6, 3377746 -379711.6, 3376915 -379398.5, 3375867 -379349.6, 3375411 -379583.4, 3375377 -379702.8, 3375359 -379680.5, 3375259 -379551.1, 3374955 -379611.5, 3374924 -379014.5, 3374725 -378499, 3374424 -378106.8, 3374326 -377979.9, 3373869 -377724.7, 3373287 -377605.4, 3372971 -377685, 3372805 -377726.6, 3372336 -378018.7, 3372110 -378493.3, 3372067 -378584.1, 3372116 -379059.4, 3372133 -379096.2, 3371810 -379227.9, 3371792 -379662.7, 3371755 -379733.6, 3371910 -380090, 3371949 -380178, 3372051 -380275.8, 3372015 -380328.3, 3372009 -380314.2, 3371857 -380598.5, 3371694 -380971.3, 3371669 -381017.4, 3371123 -381246, 3369980 -381721.9, 3369723 -381117)))"
1822432,"Fairmount town, Indiana",18053,4,2682,"MULTIPOLYGON (((3406697 -56985.58, 3407061 -56803.84, 3407103 -56874.52, 3407290 -56787.71, 3407201 -56608.55, 3407469 -56477.71, 3407606 -56754.55, 3407503 -56405.92, 3407534 -56297.42, 3407481 -55902.16, 3407187 -55466.44, 3407177 -55324.77, 3407414 -55206.03, 3407664 -55713.61, 3407933 -55583.89, 3408075 -56325.42, 3408343 -56191.36, 3408428 -56408.85, 3408618 -56313.99, 3408927 -56934.18, 3409097 -56842.2, 3409463 -57575.35, 3408655 -58002.18, 3408885 -58451.3, 3408274 -58770.14, 3408188 -58600.8, 3408037 -58674.72, 3407991 -58578.41, 3408148 -58500.37, 3407997 -58162.26, 3407894 -58386.72, 3407657 -57914.6, 3407308 -58088.1, 3407251 -57825.24, 3407314 -57773.98, 3406951 -57059.75, 3406773 -57146.46, 3406697 -56985.58)))"
1822576,"Fairview Park town, Indiana",18165,3,1409,"MULTIPOLYGON (((3305046 -197052.8, 3307019 -196136.2, 3307288 -196856.4, 3306865 -197056.1, 3307213 -197804.5, 3306651 -198057.6, 3306542 -198113.3, 3306486 -198142, 3306137 -197399, 3305374 -197749.9, 3305257 -197504.1, 3305046 -197052.8)))"
1822738,"Farmersburg town, Indiana",18153,3,1069,"MULTIPOLYGON (((3327973 -239881, 3328164 -239788.8, 3328223 -239907.4, 3328532 -239764.4, 3328314 -239265.8, 3328395 -239206.2, 3328868 -239015.6, 3329033 -239361.3, 3329210 -239288.3, 3329085 -239019.5, 3329279 -238929.9, 3329460 -238942.5, 3329543 -239125.3, 3329958 -238930.7, 3330288 -239677.7, 3330057 -239784.1, 3330219 -240162.4, 3330117 -240210.9, 3330080 -240129.5, 3329866 -240231.9, 3329807 -240098.2, 3329639 -240175.9, 3329561 -240017.6, 3328832 -240364.2, 3328656 -240027, 3328391 -240150.6, 3328307 -239967.4, 3328059 -240074, 3327973 -239881)))"
1822792,"Farmland town, Indiana",18135,6,1270,"MULTIPOLYGON (((3458603 -60145.3, 3458964 -59967.14, 3458907 -59867.66, 3459137 -59753.26, 3458845 -59188.12, 3459093 -59585.05, 3459665 -59290.13, 3459794 -59545.93, 3459998 -59440.71, 3460088 -59615.5, 3459755 -59766.51, 3459767 -60052.2, 3459881 -60400.05, 3459712 -60489.03, 3459960 -60998.62, 3460038 -61269.3, 3459941 -61323.5, 3459802 -61047.73, 3459657 -61119.81, 3459555 -60919, 3459402 -60876.43, 3459256 -60939.62, 3458969 -60390.39, 3458777 -60486.05, 3458603 -60145.3)))"
1822990,"Ferdinand town, Indiana",18037,5,2157,"MULTIPOLYGON (((3417449 -323923.7, 3417827 -323746.1, 3417895 -323884.2, 3418068 -323806.8, 3418186 -324056.4, 3418378 -323909.3, 3418207 -323559.3, 3418575 -323432.5, 3418741 -323628.2, 3418798 -323581, 3418615 -323307.3, 3418976 -323135.8, 3419131 -323449.4, 3419322 -323287.6, 3419271 -323189.3, 3419433 -323188.9, 3419622 -323021.5, 3419579 -322930.2, 3419733 -322854.9, 3419973 -323348.6, 3419982 -323545.5, 3420235 -324064.4, 3420456 -324068.3, 3420869 -323905.7, 3421134 -324456.2, 3420601 -324640.3, 3420745 -324357.4, 3420716 -324175.4, 3420260 -324404.9, 3420345 -324626.3, 3420128 -324768, 3420275 -325056.6, 3420511 -324954.2, 3420426 -324742, 3420658 -324811.3, 3420568 -324961.1, 3420602 -325149.8, 3420762 -325195.6, 3420703 -325285.5, 3420920 -325395.8, 3420246 -325709.5, 3420184 -325828.8, 3420381 -326264.7, 3420196 -326451.6, 3420397 -326777, 3420176 -326817, 3420117 -326699, 3419898 -327044.6, 3419573 -326470.6, 3419766 -326387.1, 3419589 -326014.7, 3419397 -326106.7, 3419222 -325738.3, 3418911 -325893.6, 3418804 -325835, 3418672 -325526.6, 3418761 -325485.4, 3418633 -325170.4, 3418427 -324857.5, 3418350 -324831.8, 3418112 -324297.3, 3417761 -324568.3, 3417449 -323923.7), (3418687 -325148.2, 3418811 -325461.3, 3418903 -325418.1, 3419044 -325351, 3418849 -324944.7, 3418481 -324852.7, 3418687 -325148.2)))"
1823692,"Flora town, Indiana",18015,3,2094,"MULTIPOLYGON (((3332956 -76904.07, 3333324 -76734.88, 3333511 -77121.18, 3333788 -76991.88, 3333666 -76733.24, 3333752 -76693.03, 3333601 -76366.49, 3333985 -76186.65, 3333857 -75930.28, 3334053 -76010.78, 3334009 -75903.65, 3334178 -75919.18, 3334372 -76407.51, 3334737 -76198.55, 3334805 -76056.67, 3334834 -76116.62, 3334857 -76006.63, 3335361 -75767.65, 3335570 -76220.94, 3335753 -76134.35, 3335899 -76440.42, 3335150 -76783.63, 3335167 -76820.64, 3335268 -77033.66, 3335106 -77112.27, 3335025 -76934.86, 3334889 -76998.93, 3335054 -77355.83, 3334810 -77555.22, 3335120 -78223.37, 3334938 -78307.64, 3334735 -78401.94, 3334563 -78041, 3334416 -78105.42, 3334092 -77416.12, 3333826 -77484.21, 3333725 -77266.92, 3333575 -77265.94, 3333527 -77166.86, 3333157 -77339.25, 3332956 -76904.07)))"
1824250,"Fort Branch town, Indiana",18051,6,2965,"MULTIPOLYGON (((3360156 -348823.3, 3360451 -349024.6, 3360520 -349002.5, 3360834 -348881.1, 3360722 -348622.2, 3360819 -348260.7, 3360976 -348138.9, 3361160 -348091.3, 3361288 -348083.3, 3361758 -349129.2, 3361953 -349516.3, 3362153 -349427.7, 3362229 -349591.1, 3362771 -349375.2, 3362940 -349751.6, 3362207 -350080.6, 3361406 -350415.9, 3361346 -350434.7, 3361082 -350551.7, 3360847 -350015.6, 3360606 -349814.2, 3360421 -349243.2, 3360296 -349085.6, 3360236 -349112.1, 3360156 -348823.3)))"
